Time,Sus Deriv
30300,-0.0016666666666666668
30600,-0.0016666666666666668
30900,-0.010833333333333334
31200,0.32166666666666666
31500,-0.005
31800,-0.0033333333333333335
32100,0.3333333333333333
32400,-0.0008333333333333334
32700,-0.0016666666666666668
33000,-0.0025
33300,-0.0033333333333333335
33600,-0.0033333333333333335
33900,-0.0025
34200,0.25916666666666666
34500,-0.008333333333333333
34800,-0.0033333333333333335
35100,-0.0033333333333333335
35400,0.09916666666666667
35700,-0.0033333333333333335
36000,-0.0025
36300,-0.0033333333333333335
36600,0.33166666666666667
36900,0
37200,0
37500,0
37800,0
38100,0.09833333333333333
38400,0.26666666666666666
38700,0.1
39000,0.0
39300,-0.0033333333333333335
39600,-0.0008333333333333334
39900,-0.004166666666666667
40200,-0.005
40500,-0.0016666666666666668
40800,-0.0008333333333333334
41100,0.08666666666666667
41400,-0.0075
41700,0.33166666666666667
42000,-0.0016666666666666668
42300,0.195
42600,0.43
42900,-0.0016666666666666668
43200,0.43333333333333335
43500,0.0
43800,-0.0033333333333333335
44100,-0.0025
44400,0.3225
44700,0.4241666666666667
45000,-0.0033333333333333335
45300,-0.0008333333333333334
45600,-0.0025
45900,-0.0008333333333333334
46200,0.3308333333333333
46500,0.32916666666666666
46800,-0.004166666666666667
47100,0
47400,0
47700,0
48000,0
48300,0.33
48600,0.1
48900,0.0
49200,0.0
49500,-0.0025
49800,-0.0033333333333333335
50100,-0.0075
50400,-0.0033333333333333335
50700,0.6641666666666667
51000,0.0975
51300,0.09166666666666666
51600,0.4266666666666667
51900,-0.0016666666666666668
52200,0.2625
52500,0.265
52800,-0.0025
53100,0
53400,0
53700,0
54000,0
54300,0.3283333333333333
54600,0.3333333333333333
54900,0.0
55200,0.0
55500,-0.0025
55800,-0.0008333333333333334
56100,-0.005833333333333334
56400,-0.0033333333333333335
56700,0.0
57000,-0.0016666666666666668
57300,0.08833333333333333
57600,-0.0075
57900,0.3308333333333333
58200,0
58500,0
58800,0
59100,0
59400,0.6641666666666667
59700,0.0
60000,-0.0008333333333333334
60300,0.0
60600,-0.0008333333333333334
60900,-0.0016666666666666668
61200,-0.0075
61500,-0.006666666666666667
61800,-0.0008333333333333334
62100,0.2658333333333333
62400,0.0875
62700,-0.0033333333333333335
63000,-0.0008333333333333334
63300,0.095
63600,-0.004166666666666667
63900,-0.0025
64200,0.0
64500,-0.0008333333333333334
64800,-0.0016666666666666668
65100,-0.0008333333333333334
65400,-0.004166666666666667
65700,0.32
66000,-0.008333333333333333
66300,0.33
66600,-0.0008333333333333334
66900,0
67200,0
67500,0
67800,0.42833333333333334
68100,0.26666666666666666
68400,-0.0008333333333333334
68700,-0.0025
69000,0.0
69300,-0.0016666666666666668
69600,-0.005
69900,-0.006666666666666667
70200,-0.0016666666666666668
70500,-0.0016666666666666668
70800,0.0925
71100,-0.008333333333333333
71400,0.3325
71700,-0.0016666666666666668
72000,0.09583333333333334
72300,-0.0033333333333333335
72600,-0.0008333333333333334
72900,-0.0033333333333333335
73200,-0.0016666666666666668
73500,-0.0008333333333333334
73800,-0.0025
74100,-0.011666666666666667
74400,0.3275
74700,-0.005833333333333334
75000,-0.0008333333333333334
75300,0.1
75600,0.1
75900,-0.0025
76200,-0.0016666666666666668
76500,-0.008333333333333333
76800,-0.0008333333333333334
77100,0.09583333333333334
77400,0.09333333333333334
77700,0
78000,0
78300,0
78600,0
78900,0.7633333333333333
79200,0.0
79500,0
79800,0
80100,0.09833333333333333
80400,-0.0008333333333333334
80700,-0.004166666666666667
81000,-0.0033333333333333335
81300,0.3283333333333333
81600,0.2625
81900,-0.0033333333333333335
82200,-0.005
82500,0.09333333333333334
82800,-0.0025
83100,-0.0016666666666666668
83400,0.5625
83700,-0.0075
84000,0.09833333333333333
84300,0.32916666666666666
84600,0.2975
84900,0.09916666666666667
85200,-0.0025
85500,0.36583333333333334
85800,0.0
86100,-0.0016666666666666668
86400,0.26666666666666666
