Time,Last Pit,Air Temp,Track Temp,Wind Speed,Yellow
27900,99.45418333333332,61.59992,62.00006,0.0,0
27920,99.78751666666668,61.59992,62.00006,0.0,0
27940,100.12085,61.59992,62.00006,0.0,0
27960,100.45418333333332,61.59992,62.00006,0.0,0
27980,100.78751666666668,61.59992,62.00006,0.0,0
28000,101.12085,61.59992,62.00006,0.0,0
28020,101.45418333333332,61.59992,62.00006,0.0,0
28040,101.78751666666668,61.59992,62.00006,0.0,0
28060,102.12085,61.59992,62.00006,0.0,0
28080,102.45418333333332,61.59992,62.00006,0.0,0
28100,102.78751666666668,61.59992,62.00006,0.0,0
28120,103.12085,61.59992,62.00006,0.0,0
28140,103.45418333333332,61.59992,62.00006,0.0,0
28160,103.78751666666668,61.59992,62.00006,0.0,0
28180,104.12085,61.59992,62.00006,0.0,0
28200,104.45418333333332,61.59992,62.00006,0.0,0
28220,104.78751666666668,61.59992,62.00006,0.0,0
28240,105.12085,61.50001999999999,62.00006,0.0,0
28260,105.45418333333332,61.50001999999999,62.00006,0.0,0
28280,105.78751666666668,61.50001999999999,62.00006,0.0,0
28300,106.12085,61.50001999999999,62.00006,0.0,0
28320,106.45418333333332,61.50001999999999,62.00006,0.0,0
28340,106.78751666666668,61.50001999999999,62.00006,0.0,0
28360,107.12085,61.50001999999999,62.00006,0.0,0
28380,107.45418333333332,61.50001999999999,62.00006,0.0,0
28400,107.78751666666668,61.50001999999999,62.00006,0.0,0
28420,108.12085,61.39994,62.00006,0.0,0
28440,108.45418333333332,61.39994,62.00006,0.0,0
28460,108.78751666666668,61.39994,62.00006,0.0,0
28480,109.12085,61.39994,62.00006,0.0,0
28500,109.45418333333332,61.39994,62.00006,0.0,0
28520,109.78751666666668,61.39994,62.00006,0.0,0
28540,110.12085,61.39994,62.00006,0.0,0
28560,110.45418333333332,61.39994,62.00006,0.0,0
28580,110.78751666666668,61.39994,62.00006,0.0,0
28600,111.12085,61.39994,62.00006,0.0,0
28620,111.45418333333332,61.39994,62.00006,0.0,0
28640,111.78751666666668,61.39994,62.00006,0.0,0
28660,112.12085,61.30004,62.00006,0.0,0
28680,112.45418333333332,61.30004,62.00006,0.0,0
28700,112.78751666666668,61.30004,62.00006,0.0,0
28720,113.12085,61.39994,62.00006,0.0,0
28740,113.45418333333332,61.39994,62.00006,0.0,0
28760,113.78751666666668,61.39994,62.00006,0.0,0
28780,114.12085,61.30004,62.00006,0.0,0
28800,114.45418333333332,61.30004,62.00006,0.0,0
28820,114.78751666666668,61.30004,62.00006,0.0,0
28840,115.12085,61.30004,62.00006,0.0,0
28860,115.45418333333332,61.30004,62.00006,0.0,0
28880,115.78751666666668,61.30004,62.00006,0.0,0
28900,116.12085,61.30004,62.00006,0.0,0
28920,116.45418333333332,61.30004,62.00006,0.0,0
28940,116.78751666666668,61.30004,62.00006,0.0,0
28960,117.12085,61.30004,62.00006,0.0,0
28980,117.45418333333332,61.30004,62.00006,0.0,0
29000,117.78751666666668,61.30004,62.00006,0.0,0
29020,118.12085,61.30004,62.00006,0.0,0
29040,118.45418333333332,61.30004,62.00006,0.0,0
29060,118.78751666666668,61.30004,62.00006,0.0,0
29080,119.12085,61.19996,60.99998000000001,0.0,0
29100,119.45418333333332,61.19996,60.99998000000001,0.0,0
29120,119.78751666666668,61.19996,60.99998000000001,0.0,0
29140,120.12085,61.19996,60.99998000000001,0.0,0
29160,120.45418333333332,61.19996,60.99998000000001,0.0,0
29180,120.78751666666668,61.19996,60.99998000000001,0.0,0
29200,121.12085,61.19996,60.99998000000001,0.0,0
29220,121.45418333333332,61.19996,60.99998000000001,0.0,0
29240,121.78751666666668,61.19996,60.99998000000001,0.0,0
29260,122.12085,61.19996,60.99998000000001,0.0,0
29280,122.45418333333332,61.19996,60.99998000000001,0.0,0
29300,122.78751666666668,61.19996,60.99998000000001,0.0,0
29320,123.12085,61.19996,60.99998000000001,0.0,0
29340,123.45418333333332,61.19996,60.99998000000001,0.0,0
29360,123.78751666666668,61.19996,60.99998000000001,0.0,0
29380,124.12085,61.10006,60.99998000000001,0.6,0
29400,124.45418333333332,61.10006,60.99998000000001,0.6,0
29420,124.78751666666668,61.10006,60.99998000000001,0.6,0
29440,125.12085,61.10006,60.99998000000001,0.0,0
29460,125.45418333333332,61.10006,60.99998000000001,0.0,0
29480,125.78751666666668,61.10006,60.99998000000001,0.0,0
29500,126.12085,61.10006,60.99998000000001,0.0,0
29520,126.45418333333332,61.10006,60.99998000000001,0.0,0
29540,126.78751666666668,61.10006,60.99998000000001,0.0,0
29560,127.12085,60.99998000000001,60.99998000000001,0.0,0
29580,127.45418333333332,60.99998000000001,60.99998000000001,0.0,0
29600,127.78751666666668,60.99998000000001,60.99998000000001,0.0,0
29620,128.12085,60.99998000000001,60.99998000000001,0.0,0
29640,128.45418333333333,60.99998000000001,60.99998000000001,0.0,0
29660,128.78751666666668,60.99998000000001,60.99998000000001,0.0,0
29680,129.12085,60.99998000000001,60.99998000000001,0.0,0
29700,129.45418333333333,60.99998000000001,60.99998000000001,0.0,0
29720,129.78751666666668,60.99998000000001,60.99998000000001,0.0,0
29740,130.12085,60.99998000000001,60.99998000000001,0.0,0
29760,130.45418333333333,60.99998000000001,60.99998000000001,0.0,0
29780,130.78751666666668,60.99998000000001,60.99998000000001,0.0,0
29800,131.12085,60.90008,60.99998000000001,0.0,0
29820,131.45418333333333,60.90008,60.99998000000001,0.0,0
29840,131.78751666666668,60.90008,60.99998000000001,0.0,0
29860,132.12085,60.90008,60.99998000000001,0.0,0
29880,132.45418333333333,60.90008,60.99998000000001,0.0,0
29900,132.78751666666668,60.90008,60.99998000000001,0.0,0
29920,133.12085,60.90008,60.99998000000001,0.0,0
29940,133.45418333333333,60.90008,60.99998000000001,0.0,0
29960,133.78751666666668,60.90008,60.99998000000001,0.0,0
29980,134.12085,60.90008,60.99998000000001,0.0,0
