,Time,Risk Score,Sus Deriv,Flag
159,46800,30.603402129850195,-0.0041666666666666675,0
160,47100,26.389256954520878,0.09916666666666668,0
161,47400,23.963249006948693,-0.0025,0
162,47700,23.02699025360896,-0.0025,0
163,48000,24.449684701289296,-0.0041666666666666675,0
164,48300,26.61285039963501,-0.0041666666666666675,0
165,48600,26.3738325429389,-0.0008333333333333334,0
166,48900,27.53763137185112,-0.005,0
167,49200,27.34306489177055,0.32916666666666666,0
168,49500,30.73321594505905,0.32416666666666666,0
169,49800,31.938692410359284,0.32666666666666666,0
170,50100,31.493289108788012,-0.005,0
171,50400,29.28483679980625,-0.0041666666666666675,0
172,50700,25.45463996765176,0.09916666666666668,0
173,51000,24.210786466790513,0.19833333333333333,0
174,51300,24.89624236595835,-0.0041666666666666675,0
175,51600,25.63644291138045,-0.0033333333333333327,0
176,51900,25.455648440746533,-0.0016666666666666668,0
177,52200,27.544992670189448,-0.0058333333333333345,0
178,52500,29.97321929550333,-0.0075,0
179,52800,31.079260219365484,0.09416666666666666,0
180,53100,31.882468801218657,-0.006666666666666667,0
181,53400,31.007457850726286,0.42916666666666653,1
182,53700,26.92722205896661,0.6658333333333334,1
183,53700,26.92722205896661,0.6658333333333334,0
184,54000,23.259021794566923,-0.0008333333333333334,1
185,54000,23.259021794566923,-0.0008333333333333334,0
186,54300,23.52257421423473,-0.0041666666666666675,0
187,54600,25.027353176410514,0.3633333333333333,0
188,54900,30.512271798813934,-0.008333333333333333,0
189,55200,41.173464159735786,1.35,0
190,55500,39.075114197041934,1.3983333333333334,0
191,55800,32.950431045831536,0.9333333333333332,0
192,56100,26.347217386641752,0.3325,0
193,56400,22.002628712942766,0.09916666666666668,0
194,56700,19.64107357059,-0.0008333333333333334,0
195,57000,20.92851577572937,0.09916666666666668,0
196,57300,23.629009248575247,-0.0025,0
197,57600,27.294632040781888,-0.005,0
198,57900,26.753523691716666,-0.0016666666666666668,0
199,58200,25.808033122747695,-0.0041666666666666675,0
200,58500,32.278765094672984,0.32,0
201,58800,35.98920227974854,-0.009166666666666668,0
202,59100,30.896260023325638,-0.0008333333333333334,0
203,59400,26.75161144802421,0.09833333333333333,0
204,59700,24.471781286971854,-0.0041666666666666675,0
205,60000,23.35839919699321,0.09666666666666666,0
206,60300,22.948473492440453,0.265,0
207,60600,23.15027336030035,-0.0008333333333333334,0
208,60900,23.778472472655636,-0.0008333333333333334,0
209,61200,22.9706788902402,-0.0008333333333333334,0
210,61500,24.420346592319838,-0.0058333333333333345,0
211,61800,32.716943473931195,-0.014166666666666666,0
212,62100,36.95224604293843,-0.01,0
213,62400,32.806277741023244,0.3316666666666667,0
214,62700,28.07026446367669,0.3308333333333333,0
215,63000,22.26419669096666,0.26666666666666666,0
216,63300,19.82194552970002,0.3316666666666667,0
217,63600,20.45776465442028,0.3316666666666667,0
218,63900,23.197689477091018,0.5325,0
219,64200,24.57018014373265,-0.0008333333333333334,0
220,64500,28.770811377377342,0.5916666666666667,0
221,64800,38.09229377623262,0.75,0
222,65100,36.008031812915796,-0.0033333333333333327,0
223,65400,30.22831661822447,-0.0008333333333333334,0
224,65700,25.02742139002325,1.0325,0
225,66000,21.046800468271478,0.5991666666666666,0
226,66300,18.52103617531086,-0.0008333333333333334,0
227,66600,21.155391918119914,0.33,0
228,66900,22.729019233875427,-0.0008333333333333334,0
229,67200,26.671159695256215,-0.0058333333333333345,0
230,67500,26.57659192277036,-0.0033333333333333327,0
231,67800,22.008711478493662,0.3333333333333333,0
232,68100,25.085202799329096,-0.009166666666666668,0
233,68400,28.78812477717616,-0.0075,0
234,68700,28.398937648300876,-0.0041666666666666675,0
235,69000,24.53612738920123,-0.0008333333333333334,0
236,69300,23.24113722954292,-0.0033333333333333327,0
237,69600,23.081947478801553,0.09583333333333334,0
238,69900,23.510943145152268,-0.0041666666666666675,0
239,70200,23.540627608810805,-0.0025,0
240,70500,22.716644697905945,-0.0008333333333333334,0
241,70800,22.223415698671122,-0.0016666666666666668,0
242,71100,22.01286321843921,0.43083333333333335,0
243,71400,26.65493151177633,-0.009166666666666668,0
244,71700,31.27526168657353,-0.009166666666666668,0
245,72000,31.361816972011827,0.32916666666666666,0
246,72300,28.15494964644074,-0.0025,0
247,72600,25.11379799532928,-0.0033333333333333327,0
248,72900,21.551367897195377,-0.0016666666666666668,0
249,73200,19.812905747095574,-0.0016666666666666668,0
250,73500,20.22338029978248,-0.0016666666666666668,0
251,73800,22.05555013689774,-0.0025,0
252,74100,23.426471152839962,-0.0025,0
253,74400,26.081894016982734,-0.006666666666666667,0
254,74700,28.650741685011827,0.0925,0
255,75000,29.66286053497508,-0.006666666666666667,0
256,75300,28.67219019310747,0.32916666666666666,0
257,75600,26.43502314230093,-0.0033333333333333327,0
258,75900,23.47584982475597,-0.0025,0
259,76200,20.594428930973717,-0.0008333333333333334,0
260,76500,21.238059971253527,-0.0033333333333333327,0
261,76800,21.745110753959914,0.3316666666666667,0
262,77100,25.2756265298915,-0.0058333333333333345,0
263,77400,26.15070230712693,0.33,0
264,77700,25.6065698356099,-0.0025,0
265,78000,27.5314765677701,-0.0075,0
266,78300,27.81854234192223,-0.0058333333333333345,0
267,78600,25.968185456796927,-0.0033333333333333327,0
268,78900,24.59318138331862,-0.0033333333333333327,0
269,79200,22.55196855796236,-0.0016666666666666668,0
270,79500,22.80951446816976,-0.0041666666666666675,0
271,79800,21.82216544622128,-0.0016666666666666668,0
272,80100,22.370605786277316,-0.0025,0
273,80400,24.820525387171283,0.09583333333333334,0
274,80700,28.02440056963007,-0.0075,0
275,81000,27.21187187163927,-0.0033333333333333327,0
276,81300,27.63319366516677,-0.0058333333333333345,0
277,81600,24.418210596338035,-0.0016666666666666668,0
278,81900,24.52974121001645,0.095,0
279,82200,22.881749165088692,-0.0025,0
280,82500,23.66543502172296,-0.0041666666666666675,0
281,82800,22.944606581638013,-0.0016666666666666668,0
282,83100,21.208935738459033,0.3333333333333333,0
283,83400,22.247125702535328,-0.0041666666666666675,0
284,83700,27.35568957682022,0.4241666666666667,0
285,84000,29.315732173727053,-0.0058333333333333345,0
286,84300,31.687553602963057,0.25833333333333336,0
287,84600,29.275514035193467,0.5308333333333334,0
288,84900,25.71249303509428,0.09833333333333333,0
289,85200,21.340011795650454,0.1,0
290,85500,18.426800192114122,0.6,0
291,85800,19.362616843614873,0.09833333333333333,0
292,86100,20.605421714202983,-0.0008333333333333334,0
293,86400,20.52541184194858,0.0,0
