Time,Risk Score
42900,25.91511952814072
43200,34.81268210334944
43500,36.84161753194606
43800,33.55513345600775
44100,28.091593849701475
44400,23.451164461384757
44700,20.983707278139722
45000,22.2386035595545
45300,26.082270982714114
45600,28.23972359686715
45900,32.03453792934926
46200,34.857893296611635
46500,33.01945897673636
46800,30.603402129850195
47100,26.38925695452088
47400,23.963249006948697
47700,23.026990253608957
48000,24.449684701289296
48300,26.61285039963501
48600,26.3738325429389
48900,27.53763137185112
49200,27.343064891770542
49500,30.733215945059047
49800,31.93869241035928
50100,31.493289108788016
50400,29.28483679980625
50700,25.454639967651758
51000,24.210786466790513
51300,24.896242365958347
51600,25.636442911380446
51900,25.455648440746533
52200,27.544992670189455
52500,29.97321929550333
52800,31.079260219365477
53100,31.882468801218657
53400,31.007457850726283
53700,26.927222058966613
54000,23.259021794566916
54300,23.522574214234726
54600,25.02735317641051
54900,30.512271798813938
55200,41.17346415973579
55500,39.07511419704194
55800,32.95043104583154
56100,26.347217386641752
56400,22.002628712942766
56700,19.64107357059
57000,20.92851577572937
57300,23.629009248575247
57600,27.29463204078189
57900,26.753523691716662
58200,25.808033122747695
58500,32.278765094672984
58800,35.98920227974854
59100,30.896260023325635
59400,26.751611448024207
59700,24.471781286971858
60000,23.358399196993215
60300,22.948473492440456
60600,23.15027336030035
60900,23.778472472655633
61200,22.970678890240205
61500,24.420346592319834
61800,32.7169434739312
62100,36.952246042938434
62400,32.806277741023244
62700,28.070264463676686
63000,22.26419669096666
63300,19.82194552970002
63600,20.45776465442028
63900,23.197689477091018
64200,24.570180143732646
64500,28.770811377377342
64800,38.09229377623262
65100,36.0080318129158
65400,30.22831661822447
65700,25.027421390023253
66000,21.046800468271474
66300,18.52103617531086
66600,21.155391918119914
66900,22.729019233875423
67200,26.671159695256218
67500,26.576591922770362
67800,22.00871147849366
68100,25.085202799329096
68400,28.788124777176158
68700,28.398937648300876
69000,24.53612738920123
69300,23.24113722954292
69600,23.08194747880155
69900,23.510943145152268
70200,23.540627608810805
70500,22.716644697905945
70800,22.223415698671122
71100,22.01286321843921
71400,26.654931511776326
71700,31.27526168657353
72000,31.36181697201183
72300,28.15494964644074
72600,25.11379799532928
72900,21.55136789719538
73200,19.812905747095574
73500,20.223380299782477
73800,22.05555013689774
74100,23.42647115283996
74400,26.081894016982726
74700,28.650741685011823
75000,29.662860534975078
75300,28.67219019310747
75600,26.435023142300928
75900,23.47584982475597
76200,20.594428930973713
76500,21.238059971253527
76800,21.745110753959914
77100,25.2756265298915
77400,26.150702307126938
77700,25.6065698356099
78000,27.5314765677701
78300,27.81854234192223
78600,25.968185456796935
78900,24.59318138331862
79200,22.55196855796236
79500,22.80951446816976
79800,21.82216544622128
80100,22.370605786277313
80400,24.820525387171276
80700,28.024400569630068
81000,27.211871871639268
81300,27.63319366516677
81600,24.418210596338035
81900,24.529741210016446
82200,22.88174916508869
82500,23.66543502172296
82800,22.94460658163801
83100,21.20893573845903
83400,22.24712570253533
83700,27.35568957682022
84000,29.315732173727056
84300,31.687553602963057
84600,29.27551403519347
84900,25.712493035094276
85200,21.340011795650458
85500,18.426800192114122
85800,19.362616843614873
86100,20.605421714202983
86400,20.52541184194858
