,Time,Risk Score,Sus Deriv,Flag
166,48900,17.73293165799581,0.0,0
167,49200,17.2836802327902,0.3333333333333333,0
168,49500,20.80142952510158,-0.006666666666666667,0
169,49800,21.407339285002774,-0.0033333333333333327,0
170,50100,25.96409051911605,-0.009166666666666668,0
171,50400,27.341119933014216,-0.006666666666666667,0
172,50700,23.42646402758685,-0.0008333333333333334,0
173,51000,19.79807361168086,-0.0016666666666666668,0
174,51300,16.510271623627748,-0.0008333333333333334,0
175,51600,15.574793946764604,-0.0016666666666666668,0
176,51900,15.158906204306106,0.0,0
177,52200,17.573573862439563,-0.0025,0
178,52500,21.50441127747927,-0.0058333333333333345,0
179,52800,23.735625828154568,-0.005,0
180,53100,24.52486181736803,-0.005,0
181,53400,22.863563842832093,-0.0033333333333333327,0
182,53700,22.54817214453797,-0.005,0
183,54000,19.640714480063984,-0.0016666666666666668,0
184,54300,17.651617896315635,-0.0016666666666666668,0
185,54600,17.73476958841811,-0.0025,0
186,54900,18.246527680313932,-0.0025,0
187,55200,18.003851172957695,-0.0008333333333333334,0
188,55500,19.359546198528783,-0.0033333333333333327,0
189,55800,21.966103171703445,-0.0058333333333333345,0
190,56100,20.912442002907678,-0.0016666666666666668,0
191,56400,23.14843533956829,-0.006666666666666667,0
192,56700,22.224275534426717,-0.0033333333333333327,0
193,57000,21.83924783464416,-0.0041666666666666675,0
194,57300,19.707056478902487,-0.0016666666666666668,0
195,57600,19.198944816821076,-0.0033333333333333327,0
196,57900,18.647854595716268,0.3308333333333333,0
197,58200,17.134109908238248,0.0,0
198,58500,17.290354179202883,-0.0016666666666666668,0
199,58800,19.725819286896265,-0.005,0
200,59100,20.127735929632475,-0.0025,0
201,59400,21.551046615083234,-0.005,0
202,59700,23.882301033887487,-0.0075,0
203,60000,22.33117494522885,0.3308333333333333,0
204,60300,19.73477281449682,-0.0016666666666666668,0
205,60600,16.71694169039586,0.26666666666666666,0
206,60900,16.824440077172888,-0.0033333333333333327,0
207,61200,16.77124122126207,-0.0016666666666666668,0
208,61500,18.90472795500661,-0.0033333333333333327,0
209,61800,21.21409365872681,-0.0041666666666666675,0
210,62100,23.061336220512533,-0.005,0
211,62400,23.7493941504319,0.3283333333333333,0
212,62700,20.76387990030546,-0.0008333333333333334,0
213,63000,22.29493820494339,-0.006666666666666667,0
214,63300,19.423068397985595,-0.0008333333333333334,0
215,63600,17.910865253846218,-0.0016666666666666668,0
216,63900,18.747432074706364,-0.0041666666666666675,0
217,64200,19.01480839624536,-0.0025,0
218,64500,18.477831630426554,-0.0008333333333333334,0
219,64800,20.079986361512834,0.43,1
220,65100,22.55977526880911,-0.0058333333333333345,1
221,65100,22.55977526880911,-0.0058333333333333345,0
222,65400,22.246146401488677,-0.0033333333333333327,1
223,65400,22.246146401488677,-0.0033333333333333327,0
224,65700,21.590597987237924,-0.0033333333333333327,0
225,66000,19.997087591809464,0.09833333333333333,0
226,66300,24.735201844280024,0.6258333333333334,0
227,66600,25.344355261055412,0.53,0
228,66900,21.521226206288095,0.0,0
229,67200,19.194498308244263,0.09916666666666668,0
230,67500,16.792358818109225,-0.0008333333333333334,0
231,67800,15.355356546798058,-0.0008333333333333334,1
232,68100,15.034719612614088,-0.0008333333333333334,1
233,68100,15.034719612614088,-0.0008333333333333334,0
234,68400,15.926491998125712,-0.0008333333333333334,1
235,68400,15.926491998125712,-0.0008333333333333334,0
236,68700,16.94479689828155,-0.0016666666666666668,0
237,69000,17.148415368790022,-0.0025,0
238,69300,24.209270344695774,0.32166666666666666,0
239,69600,31.443611775641727,1.6891666666666667,0
240,69900,27.828860591703148,0.6666666666666666,1
241,70200,22.808367991831947,0.0,1
242,70200,22.808367991831947,0.0,0
243,70500,17.667990253534715,0.0,1
244,70500,17.667990253534715,0.0,0
245,70800,14.763475142186445,-0.0008333333333333334,0
246,71100,14.362820704979448,-0.0016666666666666668,0
247,71400,16.055575916731346,-0.0016666666666666668,0
248,71700,17.96305999616014,-0.0008333333333333334,0
249,72000,20.9216143886012,0.09666666666666666,0
250,72300,23.097112162426203,-0.006666666666666667,0
251,72600,18.7321179071472,0.0,0
252,72900,22.084227713313414,-0.008333333333333333,0
253,73200,24.324001324815818,-0.0058333333333333345,0
254,73500,21.824128306009026,0.3316666666666667,0
255,73800,18.95957331202526,0.3325,0
256,74100,18.46987549730479,-0.0033333333333333327,0
257,74400,20.127766074019906,-0.0058333333333333345,0
258,74700,19.856860634858105,-0.0025,0
259,75000,18.269607088663804,0.0,0
260,75300,17.51393952233381,-0.0008333333333333334,0
261,75600,17.860630072546407,-0.0025,0
262,75900,19.67487718688596,-0.0058333333333333345,0
263,76200,21.945438898842088,-0.0058333333333333345,0
264,76500,22.369722761358442,-0.0033333333333333327,0
265,76800,23.042939146538163,-0.005,0
266,77100,20.325554977983728,-0.0016666666666666668,0
267,77400,17.20313655083353,-0.0008333333333333334,0
268,77700,16.674590669191186,-0.0025,0
269,78000,18.89155470489316,-0.005,0
270,78300,18.700020587504657,0.1,0
271,78600,20.16353021899917,-0.0033333333333333327,0
272,78900,21.169961895323464,-0.0041666666666666675,0
273,79200,22.41334826901765,-0.0058333333333333345,0
