Time,Speed
4380,158.8235
4400,167.43937499999998
4420,178.61853333333335
4440,179.7684705882353
4460,169.19370588235293
4480,169.26355555555554
4500,177.41506249999998
4520,178.6018125
4540,179.71721052631582
4560,179.39605555555556
4580,177.95168421052628
4600,178.09087499999998
4620,179.5614705882353
4640,180.65433333333334
4660,180.35173684210528
4680,177.49141176470587
4700,178.33533333333332
4720,179.49066666666667
4740,182.96475
4760,179.28535000000002
4780,177.49644444444442
4800,178.3713684210526
4820,179.87726315789473
4840,182.07727777777777
4860,180.13394736842108
4880,177.6681666666667
4900,179.76175
4920,181.37621052631576
4940,182.40468421052634
4960,181.24743750000002
4980,175.86266666666668
5000,178.74904545454547
5020,181.6096818181818
5040,181.83833333333328
5060,179.89233333333334
5080,175.9346875
5100,178.942
5120,181.67790909090908
5140,181.48817647058823
5160,178.44315384615385
5180,176.85484615384618
5200,179.744
5220,173.78295833333334
5240,171.68449999999999
5260,175.9205
5280,175.28815384615385
5300,177.76433333333333
5320,182.0050909090909
5340,179.9396363636364
5360,176.282
5380,176.10791666666668
5400,179.57419999999996
5420,181.14747999999997
5440,179.72133333333335
5460,176.519
5480,177.23635714285714
5500,179.54572222222225
5520,180.71414285714286
5540,180.2191
5560,175.29166666666663
5580,178.99014285714284
5600,180.98011764705885
5620,180.8346923076923
5640,179.34585714285717
5660,175.483
5680,178.75716666666665
5700,180.45675
5720,165.0080909090909
5740,153.8845
5760,142.640625
5780,164.90446153846153
5800,182.7247777777778
5820,172.94438095238098
5840,147.83722222222224
5860,151.43206666666669
5880,178.80946666666668
5900,174.4005
5920,157.18581818181818
5940,131.01573333333334
5960,125.07935714285713
5980,168.3595
6000,182.09145
6020,171.98061904761903
6040,152.7122666666667
6060,138.55785714285713
6080,168.79399999999998
6100,163.30916666666667
6120,162.06350000000003
6140,163.17050000000003
6160,160.78675
6180,156.66668750000002
6200,168.1602857142857
6220,169.1882105263158
6240,175.21395238095238
6260,175.32652941176474
6280,143.81873333333334
6300,143.38015384615386
6320,158.7824
6340,167.66611764705883
6360,176.8981818181818
6380,153.60307142857144
6400,135.01733333333334
6420,165.08753846153846
6440,168.8309090909091
6460,164.348962962963
6480,169.17535
6500,180.1547142857143
6520,182.45350000000002
6540,157.53418749999997
6560,162.82538095238095
6580,148.84929166666666
6600,151.0155
6620,176.234375
6640,163.77341666666663
6660,170.48565
6680,169.82895652173912
6700,159.41749999999996
6720,162.4576153846154
6740,180.499
6760,179.49835
6780,178.86833333333334
6800,178.65976470588237
6820,178.0189285714286
6840,181.28336363636365
6860,180.57215789473685
6880,180.0601363636364
6900,177.2856
6920,177.58361538461537
6940,167.2176923076923
6960,171.39983333333333
6980,178.8152857142857
7000,176.10227272727275
7020,177.5534666666667
7040,144.4910625
7060,144.799
7080,179.41284210526317
7100,177.56680952380952
7120,178.23706249999998
7140,179.58304761904762
7160,181.25131818181816
7180,180.55145161290318
7200,180.63575757575757
7220,179.71336842105262
7240,179.85315789473682
7260,179.93718421052628
7280,180.04299999999995
7300,180.09144736842106
7320,180.2842105263158
7340,180.2791578947368
7360,180.2875
7380,180.275
7400,180.13555263157895
7420,180.15118421052628
7440,179.82221052631579
7460,179.75005263157894
7480,179.72349999999997
7500,179.57121052631578
7520,179.61768421052628
7540,179.6478947368421
7560,179.7027631578947
7580,179.8089736842105
7600,179.8261842105263
7620,179.99165789473682
7640,179.7754736842105
7660,179.98539473684207
7680,179.88531578947368
7700,179.89157894736843
7720,179.82663157894737
7740,179.84560526315792
7760,179.9276315789474
7780,179.9387105263158
7800,179.93484210526313
7820,175.1472894736842
7840,175.10423684210525
7860,170.23771052631577
7880,170.16002631578945
7900,170.2643157894737
7920,174.84375675675676
7940,174.94976315789475
7960,179.861
7980,179.88147368421053
8000,180.00186842105262
8020,180.1763421052632
8040,180.16386842105263
8060,180.16105263157897
8080,180.0829473684211
8100,179.9968947368421
8120,179.86707894736838
8140,179.56692105263156
8160,179.65186842105263
8180,179.64999999999998
8200,174.6698684210526
8220,174.67526315789473
8240,174.6247631578947
8260,174.63899999999995
8280,174.67492105263156
8300,173.99651351351352
8320,174.0912972972973
8340,174.51228947368418
8360,174.4099736842105
8380,174.3621842105263
8400,174.0635945945946
8420,173.95170270270273
8440,174.41826315789476
8460,174.48192105263158
8480,169.54892105263158
8500,173.9340810810811
8520,173.9271891891892
8540,174.36381578947365
8560,174.25594736842106
8580,179.05527027027026
8600,179.0794054054054
8620,179.1423684210526
8640,179.0726842105263
8660,179.16373684210527
8680,178.98071052631576
8700,178.94234210526312
8720,169.49981578947367
8740,155.4279736842105
8760,150.7387105263158
8780,150.7653947368421
8800,150.7315789473684
8820,159.18547222222222
8840,179.72682352941175
8860,174.4138888888889
8880,174.67575675675675
8900,160.49755263157894
8920,160.45931578947366
8940,160.3883947368421
8960,154.76556756756756
8980,154.78943243243242
9000,169.11234285714286
9020,164.54991666666666
9040,164.59969444444442
9060,174.41144444444444
9080,174.81637837837837
9100,170.13063157894734
9120,170.10384210526314
9140,165.36865789473683
9160,155.99605263157892
9180,151.22342105263155
9200,155.3279459459459
9220,151.2539736842105
9240,154.90425
9260,148.4299411764706
9280,149.01779999999997
9300,155.08299999999994
9320,155.47568421052628
9340,159.79181081081077
9360,178.77051515151516
9380,172.98820588235296
9400,166.66347368421054
9420,178.9545
9440,178.27609999999999
9460,177.90145833333335
9480,173.17981249999997
9500,168.81813513513515
9520,164.26902631578952
9540,164.12773684210532
9560,164.11389473684213
9580,164.3512368421053
9600,168.82332432432432
9620,168.96992105263155
9640,173.66097297297296
9660,173.72
9680,173.73915789473682
9700,173.76708108108107
9720,173.9187297297297
9740,174.06116216216213
9760,169.54947368421048
9780,165.3013684210526
9800,165.4655
9820,170.03584210526316
9840,170.05702631578947
9860,174.60872972972976
9880,179.18305405405405
9900,178.9262105263158
9920,178.96086842105262
9940,178.97005263157894
9960,178.9956842105263
9980,174.41502631578945
10000,174.49692105263156
10020,174.61818421052632
10040,174.64668421052633
10060,174.77418421052633
10080,174.78955263157897
10100,179.07760526315792
10120,179.04126315789475
10140,179.00084210526316
10160,178.95302631578946
10180,179.0561842105263
10200,179.01910526315788
10220,179.12300000000002
10240,179.18918421052632
10260,179.2836052631579
10280,179.20586842105263
10300,179.3666842105263
10320,179.54084210526315
10340,179.49173684210527
10360,179.44715789473682
10380,179.45584210526314
10400,174.3426842105263
10420,174.27221052631577
10440,174.2793684210526
10460,174.34544736842105
10480,174.31655263157896
10500,178.96324324324326
10520,179.01754054054052
10540,179.3532894736842
10560,179.3775
10580,179.42373684210526
10600,169.2551578947368
10620,169.2215789473684
10640,169.15842105263155
10660,169.19813157894737
10680,169.1305789473684
10700,178.47552777777776
10720,178.34799999999998
10740,179.1882894736842
10760,179.2426578947368
10780,174.2587631578947
10800,174.35594736842103
10820,174.40302631578945
10840,169.41507894736841
10860,169.55073684210524
10880,169.26432432432432
10900,169.29451351351346
10920,169.9360789473684
10940,169.53810810810808
10960,169.78052631578947
10980,174.4439189189189
11000,174.45456756756758
11020,164.6862972972973
11040,169.66500000000002
11060,165.23865789473683
11080,165.2845789473684
11100,165.3403157894737
11120,169.90051351351352
11140,174.66945945945946
11160,175.29863157894738
11180,175.23171052631582
11200,170.1735
11220,170.20555263157894
11240,170.18886842105263
11260,169.4584864864865
11280,169.42940540540542
11300,174.10875
11320,174.76989473684208
11340,174.89842105263156
11360,179.65548648648647
11380,180.0890789473684
11400,180.1684736842105
11420,180.23902631578943
11440,180.2661052631579
11460,180.1576842105263
11480,180.0598684210526
11500,179.96778947368418
11520,179.88189473684207
11540,179.96336842105262
11560,179.96842105263153
11580,180.0002631578947
11600,179.99573684210523
11620,175.16578947368416
11640,170.110447368421
11660,170.10389473684208
11680,170.0136578947368
11700,170.02321052631572
11720,174.56354054054052
11740,179.43194736842105
11760,174.53815789473683
11780,174.47826315789473
11800,174.4892105263158
11820,169.98571052631578
11840,170.12326315789474
11860,174.83218918918917
11880,175.08342105263156
11900,170.40249999999995
11920,170.56023684210524
11940,175.08010526315783
11960,175.26299999999998
11980,170.60544736842104
12000,175.23681578947367
12020,170.7240789473684
12040,170.69234210526315
12060,165.89594736842105
12080,170.37564864864862
12100,170.39951351351354
12120,164.34297222222224
12140,155.07667567567572
12160,159.3193055555556
12180,159.59002702702705
12200,159.5846756756757
12220,154.94968421052636
12240,163.1659142857143
12260,167.88711764705886
12280,163.06385714285713
12300,158.98105405405406
12320,153.77622222222223
12340,153.87958333333333
12360,154.35963888888887
12380,149.53505555555552
12400,145.9309189189189
12420,155.37477777777778
12440,165.19058333333336
12460,165.3352702702703
12480,169.84148571428574
12500,169.72445714285718
12520,169.7549166666667
12540,169.64032432432435
12560,169.66394594594595
12580,174.4521666666667
12600,169.90929729729731
12620,174.59905555555557
12640,174.55602777777779
12660,174.39705405405405
12680,169.8264054054054
12700,169.809972972973
12720,174.5245135135135
12740,169.963
12760,170.06610810810807
12780,170.04775675675674
12800,174.75332432432432
12820,174.72597297297298
12840,179.6207777777778
12860,179.4188918918919
12880,179.41929729729728
12900,179.47008108108108
12920,174.83940540540542
12940,170.16335135135134
12960,170.33789189189187
12980,170.43808108108107
13000,170.5184864864865
13020,175.26566666666665
13040,180.2638
13060,174.91719444444445
13080,164.6279722222222
13100,164.83305405405406
13120,164.91270270270272
13140,159.73710810810812
13160,159.2284722222222
13180,163.74431428571432
13200,168.97058333333334
13220,168.79025
13240,174.1486111111111
13260,174.63016216216212
13280,173.99929729729726
13300,169.07440540540537
13320,169.20948648648647
13340,169.2297297297297
13360,169.3222432432432
13380,174.12194444444444
13400,174.21105555555556
13420,174.1849722222222
13440,174.08380555555556
13460,174.39689189189184
13480,174.3754324324324
13500,169.20727027027024
13520,169.50862162162161
13540,169.63840540540542
13560,169.82862162162164
13580,169.98902702702702
13600,169.3596666666667
13620,169.51897222222226
13640,169.51670270270273
13660,169.46575675675678
13680,169.35072972972972
13700,173.9979166666667
13720,179.31972222222223
13740,179.37616666666665
13760,179.5777837837838
13780,179.71505405405406
13800,179.92521621621623
13820,179.97813513513512
13840,180.14027027027026
13860,180.1267027027027
13880,180.1129459459459
13900,179.89764864864867
13920,179.87689189189194
13940,179.7454054054054
13960,179.81972972972972
13980,179.84705405405407
14000,179.8815135135135
14020,179.8696216216216
14040,179.90424324324323
14060,179.87394594594593
14080,179.9302432432432
14100,179.9283513513513
14120,180.03278378378374
14140,175.27375675675674
14160,170.21964864864862
14180,170.27899999999997
14200,170.14716216216212
14220,170.1097297297297
14240,174.7623611111111
14260,179.71921621621618
14280,179.7684054054054
14300,179.7998108108108
14320,179.91975675675675
14340,179.9452972972973
14360,179.95586486486485
14380,179.9544324324324
14400,179.97532432432428
14420,174.77381081081077
14440,174.89562162162161
14460,174.93224324324325
14480,169.65564864864865
14500,169.64002702702703
14520,174.28536111111111
14540,175.04078378378375
14560,175.49328947368417
14580,180.21197297297294
14600,180.28524324324323
14620,180.6288684210526
14640,180.58044736842103
14660,180.6317105263158
14680,175.94623684210526
14700,175.93236842105262
14720,175.87828947368422
14740,171.11531578947367
14760,171.08884210526313
14780,175.67124324324323
14800,175.7759736842105
14820,175.77755263157894
14840,180.59437837837837
14860,180.4782105263158
14880,180.50531578947368
14900,176.0153684210526
14920,171.04257894736844
14940,170.97523684210526
14960,170.94468421052633
14980,171.00265789473684
15000,166.322
15020,170.84178378378377
15040,170.96821052631583
15060,171.07986842105265
15080,175.70140540540544
15100,180.59291666666667
15120,175.8357777777778
15140,175.9639189189189
15160,175.99131578947365
15180,171.49789473684208
15200,171.50215789473683
15220,171.57744736842102
15240,176.29035135135138
15260,176.19043243243243
15280,181.2017222222222
15300,180.98202702702702
15320,181.03010810810812
15340,181.00792105263156
15360,176.4021842105263
15380,171.70763157894734
15400,157.35626315789472
15420,157.38215789473682
15440,152.3044736842105
15460,151.5403783783784
15480,146.9127837837838
15500,159.4209393939394
15520,160.38542857142858
15540,165.95985714285712
15560,171.51686486486483
15580,171.59929729729728
15600,160.9355555555555
15620,161.26886486486484
15640,161.28437837837834
15660,161.7127105263158
15680,161.6596842105263
15700,165.55105714285713
15720,166.54078378378375
15740,166.2199189189189
15760,166.8624210526316
15780,166.88284210526317
15800,166.57481081081082
15820,165.98159459459464
15840,165.96132432432435
15860,166.0354054054054
15880,171.17297368421055
15900,170.77021621621623
15920,175.72652631578947
15940,175.72652631578947
15960,170.6331891891892
15980,171.1755263157895
16000,175.8681621621622
16020,166.727
16040,166.7856052631579
16060,171.23170270270273
16080,171.4412105263158
16100,171.5440263157895
16120,181.18633333333335
16140,181.00391891891894
16160,181.10367567567567
16180,181.34373684210527
16200,181.36160526315788
16220,181.25973684210524
16240,181.3155789473684
16260,181.2877027027027
16280,181.03462162162162
16300,180.95747368421053
16320,176.37626315789475
16340,175.89135135135137
16360,171.91905263157895
16380,167.30565789473687
16400,167.42442105263157
16420,167.3719210526316
16440,167.6168947368421
16460,167.5913947368421
16480,172.03859459459457
16500,166.92684210526315
16520,166.96965789473683
16540,166.75949999999997
16560,161.98805263157897
16580,166.4255405405405
16600,165.92524324324322
16620,166.00151351351352
16640,161.8156052631579
16660,166.8073947368421
16680,166.93668421052632
16700,171.5382702702703
16720,171.49418918918917
16740,181.64813888888887
16760,181.30180555555555
16780,181.65916216216218
16800,181.65916216216218
16820,181.6689189189189
16840,181.77805405405405
16860,181.68559459459462
16880,177.03183333333334
16900,174.44241666666667
16920,171.52286111111113
16940,167.92936111111115
16960,161.25300000000001
16980,158.69947222222225
17000,158.87628571428573
17020,155.9330277777778
17040,153.6469166666667
17060,151.75305555555556
17080,150.89575000000002
17100,151.13163888888892
17120,154.59786111111111
17140,151.56841666666662
17160,147.65080555555554
17180,139.73752777777779
17200,129.43005555555553
17220,112.32136111111112
17240,95.97541666666666
17260,95.97541666666666
17280,95.97541666666666
17300,95.97541666666666
17320,95.46722222222222
17340,95.53413888888889
17360,95.32875
17380,90.52544444444443
17400,90.52544444444443
17420,90.52544444444443
17440,77.93716666666666
17460,53.26594444444444
17480,46.89108333333334
17500,46.89108333333334
17520,46.89108333333334
17540,46.89108333333334
17560,46.89108333333334
17580,46.89108333333334
17600,49.51165625
17620,36.896093750000006
17640,36.928599999999996
17660,36.928599999999996
17680,40.39436111111111
17700,40.39436111111111
17720,40.39436111111111
17740,40.39436111111111
17760,40.39436111111111
17780,40.39436111111111
17800,40.39436111111111
17820,102.91756521739131
17840,102.35255172413794
17860,92.00659999999999
17880,91.10858333333334
17900,91.10858333333334
17920,91.10858333333334
17940,91.10858333333334
17960,91.10858333333334
17980,80.58669444444445
18000,50.878166666666665
18020,50.878166666666665
18040,53.554342857142856
18060,58.22714285714285
18080,65.16276470588235
18100,60.052034482758614
18120,67.49078787878787
18140,67.57670588235294
18160,73.28236111111111
18180,73.28236111111111
18200,73.28236111111111
18220,73.28236111111111
18240,73.28236111111111
18260,93.6696857142857
18280,140.63067647058824
18300,146.75702777777778
18320,146.5944166666667
18340,146.5944166666667
18360,146.5944166666667
18380,150.78282857142858
18400,150.78282857142858
18420,150.78282857142858
18440,182.39899999999997
18460,182.39899999999997
18480,182.39899999999997
18500,182.39899999999997
18520,182.39899999999997
18540,182.6719714285714
18560,182.54837142857144
18580,182.54837142857144
18600,182.54837142857144
18620,182.54837142857144
18640,182.53028571428572
18660,182.01231428571427
18680,182.01231428571427
18700,182.01231428571427
18720,182.01231428571427
18740,182.0535142857143
18760,181.9979142857143
18780,181.6746285714286
18800,181.6746285714286
18820,181.6094285714286
18840,181.63620000000003
18860,181.59505714285714
18880,181.5861428571429
18900,181.5861428571429
18920,181.57305714285715
18940,181.56117142857144
18960,181.29665714285716
18980,181.11425714285716
19000,181.00885714285712
19020,180.99594285714284
19040,180.94442857142855
19060,180.7961142857143
19080,180.79622857142857
19100,180.8565142857143
19120,181.23754285714284
19140,181.3522857142857
19160,181.3522857142857
19180,181.39902857142854
19200,181.48328571428573
19220,181.54928571428573
19240,181.54688571428574
19260,181.55882857142856
19280,181.58865714285716
19300,181.44065714285716
19320,181.24854285714284
19340,181.26054285714284
19360,181.26054285714284
19380,181.26045714285712
19400,181.36511428571427
19420,181.3028857142857
19440,181.3636571428571
19460,181.3756571428571
19480,181.33028571428574
19500,181.30337142857144
19520,180.94974285714287
19540,180.88817142857144
19560,180.9123142857143
19580,181.00434285714286
19600,181.26680000000002
19620,181.40465714285716
19640,181.3904285714286
19660,181.45177142857145
19680,181.45117142857146
19700,181.31794285714284
19720,181.20958333333334
19740,180.98344444444444
19760,180.98341666666667
19780,181.00647222222221
19800,180.94477777777777
19820,180.98241666666667
19840,180.99152777777778
19860,181.10383333333334
19880,181.10383333333334
19900,181.41311111111114
19920,181.4835555555556
19940,181.46425000000002
19960,181.41072222222226
19980,181.45588888888892
20000,170.47280555555557
20020,170.41397222222224
20040,170.43725000000003
20060,170.40663888888892
20080,169.7825142857143
20100,164.29977142857146
20120,164.2884
20140,165.01024999999998
20160,160.1033888888889
20180,163.79211764705883
20200,170.1156857142857
20220,159.72014285714286
20240,160.63105555555555
20260,160.6848611111111
20280,164.6228857142857
20300,159.01531428571428
20320,168.48303030303032
20340,169.7075142857143
20360,169.71454285714285
20380,175.09245714285714
20400,175.2084857142857
20420,175.74938888888886
20440,175.77455555555557
20460,175.94566666666665
20480,176.0095
20500,175.90665714285714
20520,175.89191428571428
20540,175.9442571428571
20560,170.91052777777776
20580,170.89833333333328
20600,175.7999428571428
20620,171.0134571428571
20640,171.09765714285712
20660,176.32982857142855
20680,176.63436111111108
20700,176.43705555555556
20720,181.39625714285714
20740,181.59011428571426
20760,181.64205714285714
20780,181.40138888888887
20800,181.5169722222222
20820,181.6355
20840,181.83808333333334
20860,181.83808333333334
20880,181.87155555555557
20900,181.88024999999996
20920,181.89430555555552
20940,176.85502777777776
20960,176.85502777777776
20980,176.83108333333334
21000,176.82963888888887
21020,172.09088888888888
21040,166.78997142857142
21060,166.91033333333334
21080,166.94774999999998
21100,166.92794444444445
21120,166.22873529411766
21140,145.4031714285714
21160,144.48967647058822
21180,144.48876470588237
21200,146.32175
21220,146.46980555555558
21240,155.08517647058824
21260,164.55567741935482
21280,154.7251818181818
21300,155.88331428571428
21320,156.50436111111108
21340,146.00317142857142
21360,150.26517647058824
21380,160.79562857142858
21400,161.14158333333333
21420,160.97508333333334
21440,166.0605
21460,180.57954285714285
21480,170.7098
21500,170.70874285714288
21520,170.69280555555554
21540,170.73058333333336
21560,170.96566666666666
21580,175.8572857142857
21600,180.76802857142854
21620,180.5039722222222
21640,180.52266666666668
21660,180.4853611111111
21680,180.63155555555556
21700,180.6353611111111
21720,180.66038888888886
21740,180.58116666666666
21760,180.6047222222222
21780,181.1247222222222
21800,170.35694444444445
21820,170.44569444444446
21840,170.4131111111111
21860,170.4514722222222
21880,175.16934285714288
21900,180.63094285714286
21920,181.05869444444443
21940,181.09127777777778
21960,181.08483333333334
21980,180.72694444444448
22000,180.77055555555555
22020,180.76355555555554
22040,180.76355555555554
22060,180.77191666666667
22080,180.7284722222222
22100,175.14863888888888
22120,169.61438888888887
22140,169.61438888888887
22160,169.69599999999997
22180,169.65441666666663
22200,174.65454285714284
22220,179.923
22240,179.92326470588233
22260,180.62377777777778
22280,180.54152777777776
22300,175.11441666666667
22320,169.73130555555554
22340,169.7414722222222
22360,169.73775
22380,164.59252777777775
22400,158.5854
22420,164.019
22440,164.04014285714285
22460,164.3631111111111
22480,169.09674285714286
22500,179.31021212121212
22520,179.0263529411765
22540,179.50863888888887
22560,174.74038888888887
22580,169.86175
22600,169.8615
22620,169.98888888888888
22640,169.94527777777773
22660,175.4226944444444
22680,180.37819999999996
22700,180.4004
22720,180.3235
22740,180.34908333333334
22760,175.12213888888888
22780,169.97230555555555
22800,170.0160277777778
22820,170.25016666666667
22840,170.22683333333333
22860,175.23002857142856
22880,180.29388235294115
22900,180.24791428571424
22920,180.2768333333333
22940,180.28488888888884
22960,175.20463888888887
22980,175.2096944444444
23000,175.2058611111111
23020,175.27074999999996
23040,175.22955555555555
23060,180.11974999999998
23080,180.16133333333332
23100,180.1512222222222
23120,180.16366666666667
23140,180.1988333333333
23160,180.15902777777777
23180,180.16591666666665
23200,180.25105555555555
23220,180.35424999999998
23240,175.553
23260,175.44688888888888
23280,175.54858333333334
23300,175.56255555555558
23320,175.41233333333332
23340,175.50844444444445
23360,180.1843888888889
23380,180.18002777777778
23400,180.28958333333333
23420,180.2145833333333
23440,180.23613888888886
23460,180.35902777777775
23480,180.3154444444444
23500,180.17475
23520,180.13213888888887
23540,180.01919444444445
23560,179.99416666666667
23580,179.94327777777778
23600,180.12175
23620,180.15544444444447
23640,180.16883333333334
23660,180.1700833333333
23680,180.1371388888889
23700,179.9490833333333
23720,175.11130555555553
23740,169.91044444444444
23760,169.89588888888886
23780,169.91874999999996
23800,170.11888888888888
23820,175.01842857142856
23840,174.98351428571428
23860,180.41973529411763
23880,180.02880555555555
23900,179.93219444444446
23920,175.14616666666663
23940,174.98788888888885
23960,175.0234444444444
23980,175.03030555555551
24000,175.01838888888886
24020,174.34562857142856
24040,174.50444444444443
24060,169.64961111111108
24080,169.76783333333333
24100,169.18751428571426
24120,169.19365714285712
24140,166.1905
24160,171.078
24180,160.692
24200,169.0741875
24220,156.239375
24240,142.90180000000004
24260,143.04692
24280,154.18492857142857
24300,158.85625714285715
24320,163.51629411764705
24340,168.7280294117647
24360,179.5929411764706
24380,179.67049999999998
24400,179.56680555555556
24420,179.60325
24440,179.68911111111115
24460,174.95105555555554
24480,170.2491944444444
24500,165.3823611111111
24520,155.3956111111111
24540,150.54169444444443
24560,129.64125714285714
24580,116.2762857142857
24600,119.9021851851852
24620,130.2133076923077
24640,123.66323076923075
24660,140.90533333333335
24680,163.0731212121212
24700,168.08869696969697
24720,173.23499999999999
24740,169.31011111111107
24760,174.20527777777772
24780,168.9648333333333
24800,169.03313888888886
24820,169.04319444444442
24840,168.9589142857143
24860,168.9513142857143
24880,173.94364705882353
24900,169.78341666666665
24920,169.79483333333332
24940,174.61585714285712
24960,174.14266666666668
24980,168.6954722222222
25000,173.5174857142857
25020,168.33627777777778
25040,168.33472222222224
25060,167.98377777777776
25080,172.71374285714282
25100,172.93124999999998
25120,177.87214285714282
25140,177.9074571428571
25160,178.09563888888886
25180,178.22241666666662
25200,178.4043611111111
25220,178.42449999999997
25240,178.44919444444443
25260,178.60177777777778
25280,179.00547222222224
25300,174.22266666666667
25320,174.23263888888889
25340,174.26319444444445
25360,174.26294444444446
25380,174.16263888888886
25400,179.14557142857143
25420,179.34961111111113
25440,179.37719444444446
25460,179.3549444444444
25480,179.21200000000002
25500,179.3875277777778
25520,179.2426111111111
25540,179.1076666666667
25560,179.14497222222224
25580,179.1706388888889
25600,178.91094444444448
25620,179.10597222222222
25640,179.07186111111113
25660,179.13530555555556
25680,179.24366666666668
25700,179.26830555555557
25720,179.32311111111113
25740,179.27544444444445
25760,179.26255555555556
25780,174.16750000000002
25800,174.02755555555555
25820,173.8643888888889
25840,173.94091666666665
25860,173.93480555555556
25880,179.0424444444444
25900,179.01866666666666
25920,179.2098611111111
25940,179.39147222222223
25960,179.59419444444447
25980,179.65311111111112
26000,179.62219444444446
26020,174.6930555555556
26040,174.5481388888889
