,Time,Risk Score,Sus Deriv,Flag
136,39900,23.637465306433484,-0.0041666666666666675,0
137,40200,26.88762528456867,-0.005,0
138,40500,24.74460762916013,-0.0016666666666666668,0
139,40800,20.04274537443693,-0.0008333333333333334,0
140,41100,27.925883028872732,0.08666666666666667,0
141,41400,31.74814168684513,-0.0075,0
142,41700,28.903692338130778,0.3316666666666667,0
143,42000,25.46505478241564,-0.0016666666666666668,0
144,42300,25.503292127299208,0.195,0
145,42600,24.592180994038216,0.43,0
146,42900,22.961138649932288,-0.0016666666666666668,0
147,43200,22.241054019691898,0.43333333333333335,0
148,43500,21.7150213961604,0.0,0
149,43800,23.07478125936957,-0.0033333333333333327,0
150,44100,22.532132323040795,-0.0025,0
151,44400,27.74705144179112,0.3225,0
152,44700,32.69051587178167,0.4241666666666667,0
153,45000,31.12977232074687,-0.0033333333333333327,0
154,45300,25.902370526020952,-0.0008333333333333334,0
155,45600,22.229112910002904,-0.0025,0
156,45900,19.10496233445683,-0.0008333333333333334,0
157,46200,19.201358589925555,0.3308333333333333,1
158,46500,22.338815716165275,0.32916666666666666,1
159,46500,22.338815716165275,0.32916666666666666,0
160,46800,25.639555692331122,-0.0041666666666666675,1
161,46800,25.639555692331122,-0.0041666666666666675,0
162,47100,28.8053418177024,-0.006666666666666667,0
163,47400,25.64044574497518,0.3325,0
164,47700,25.999888182712326,0.9966666666666668,0
165,48000,30.659730455907642,1.024166666666667,0
166,48300,29.92544824665237,0.33,0
167,48600,25.40890685052768,0.1,0
168,48900,20.75114586439496,0.0,0
169,49200,17.313852508320927,0.0,0
170,49500,17.929712301279032,-0.0025,0
171,49800,20.525963300912462,-0.0033333333333333327,0
172,50100,25.905204453660346,-0.0075,0
173,50400,27.107698797593336,-0.0033333333333333327,0
174,50700,25.46718252733134,0.6641666666666667,0
175,51000,23.337065118057442,0.0975,0
176,51300,26.51262867329124,0.09166666666666666,0
177,51600,29.800949187582308,0.4266666666666667,0
178,51900,26.8379038239484,-0.0016666666666666668,0
179,52200,26.175527201586362,0.2625,1
180,52500,23.928672687564664,0.265,1
181,52500,23.928672687564664,0.265,0
182,52800,22.292572535150953,-0.0025,1
183,52800,22.292572535150953,-0.0025,0
184,53100,20.1130584471551,0.0,0
185,53400,19.036527621125842,0.0,0
186,53700,28.7617186088901,0.49,0
187,54000,35.66967917410935,0.6541666666666667,0
188,54300,34.83953215833126,0.3283333333333333,0
189,54600,28.840507107137732,0.3333333333333333,0
190,54900,22.485765886815,0.0,0
191,55200,17.42402443890671,0.0,0
192,55500,16.954586409325167,-0.0025,0
193,55800,18.2186363639274,-0.0008333333333333334,0
194,56100,24.179206386535697,-0.0058333333333333345,0
195,56400,26.981550401651848,-0.0033333333333333327,0
196,56700,24.393761421606822,0.0,0
197,57000,20.264612669979023,-0.0016666666666666668,0
198,57300,26.405595029575156,0.08833333333333332,1
199,57600,29.81945277388961,-0.0075,1
200,57600,29.81945277388961,-0.0075,0
201,57900,27.70947046878324,0.3308333333333333,1
202,57900,27.70947046878324,0.3308333333333333,0
203,58200,27.00216397341376,-0.005,0
204,58500,22.68425852759575,-0.0008333333333333334,0
205,58800,23.84509822628104,1.0975,0
206,59100,32.008395500393384,0.6533333333333333,0
207,59400,30.5859580852351,0.6641666666666667,0
208,59700,25.841529177624558,0.0,0
209,60000,21.652577453986,-0.0008333333333333334,0
210,60300,17.966026403111247,0.0,0
211,60600,16.581110534388568,-0.0008333333333333334,0
212,60900,17.774645881575296,-0.0016666666666666668,0
213,61200,24.439234453521642,-0.0075,0
214,61500,29.162938994043056,-0.006666666666666667,0
215,61800,26.629490137891057,-0.0008333333333333334,0
216,62100,21.793500854262827,0.2658333333333333,0
217,62400,28.67340940266445,0.0875,0
218,62700,28.155825206939355,-0.0033333333333333327,0
219,63000,24.90355663176375,-0.0008333333333333334,0
220,63300,25.646429489872908,0.095,0
221,63600,25.02873790995,-0.0041666666666666675,0
222,63900,23.148671526927284,-0.0025,0
223,64200,20.41036454911724,0.0,0
224,64500,19.768718847127673,-0.0008333333333333334,0
225,64800,20.650240724801527,-0.0016666666666666668,0
226,65100,20.34629463715111,-0.0008333333333333334,0
227,65400,21.272475624293612,-0.0041666666666666675,0
228,65700,29.124723621802765,0.32,0
229,66000,32.788933870121355,-0.008333333333333333,1
230,66300,30.218040953352602,0.33,1
231,66300,30.218040953352602,0.33,0
232,66600,24.94830222238736,-0.0008333333333333334,1
233,66600,24.94830222238736,-0.0008333333333333334,0
234,66900,20.213433015242735,-0.0008333333333333334,0
235,67200,23.111231936798386,0.4958333333333334,0
236,67500,28.383371563064532,0.32416666666666666,0
237,67800,29.800341754056216,0.4283333333333333,0
238,68100,25.954042578795182,0.26666666666666666,0
239,68400,22.428954211052808,-0.0008333333333333334,0
240,68700,19.95862880243787,-0.0025,0
241,69000,17.04524919244694,0.0,0
242,69300,17.14440564147851,-0.0016666666666666668,0
243,69600,22.744240690065283,-0.005,0
244,69900,26.794874094140354,-0.006666666666666667,0
245,70200,25.494194229333978,-0.0016666666666666668,0
246,70500,22.43609257725844,-0.0016666666666666668,0
247,70800,24.305975061218465,0.0925,0
248,71100,28.363251887281823,-0.008333333333333333,0
249,71400,25.53793725910845,0.3325,0
250,71700,23.101150808941803,-0.0016666666666666668,0
251,72000,23.40428630826043,0.09583333333333334,0
252,72300,22.742608449444393,-0.0033333333333333327,0
253,72600,20.55692066490111,-0.0008333333333333334,0
254,72900,21.857353966439792,-0.0033333333333333327,0
255,73200,22.19522235748529,-0.0016666666666666668,0
256,73500,20.945428683353526,-0.0008333333333333334,0
257,73800,20.46790110368762,-0.0025,0
258,74100,26.947616279898963,-0.011666666666666669,0
259,74400,28.085609449500307,0.3275,0
260,74700,28.90693154987893,-0.0058333333333333345,0
261,75000,25.117213174656605,-0.0008333333333333334,0
262,75300,21.139493468504426,0.1,0
263,75600,18.09906739568656,0.1,0
264,75900,18.230748655890906,-0.0025,0
265,76200,19.063570952808206,-0.0016666666666666668,0
266,76500,25.503270691134983,-0.008333333333333333,0
267,76800,24.384069092867236,-0.0008333333333333334,1
268,77100,24.725986286104565,0.09583333333333334,1
269,77100,24.725986286104565,0.09583333333333334,0
270,77400,26.536587594821448,0.09333333333333334,1
271,77400,26.536587594821448,0.09333333333333334,0
272,77700,24.07583266417827,-0.0025,0
273,78000,22.96256654819288,0.33,0
274,78300,24.855832813416864,1.095,0
275,78600,30.61262720538797,2.2608333333333333,1
276,78900,29.937315664448267,0.7633333333333333,1
277,78900,29.937315664448267,0.7633333333333333,0
278,79200,25.070060803586355,0.0,1
279,79200,25.070060803586355,0.0,0
280,79500,21.32319116447777,-0.0016666666666666668,0
281,79800,17.503539026902345,0.0,0
282,80100,17.37497592597969,0.09833333333333333,0
283,80400,18.046969310938675,-0.0008333333333333334,0
284,80700,21.671177723293763,-0.0041666666666666675,0
285,81000,23.294812014621016,-0.0033333333333333327,0
286,81300,24.52590919000652,0.3283333333333333,0
287,81600,24.88708721392543,0.2625,0
288,81900,22.95349392207948,-0.0033333333333333327,0
289,82200,23.170688949018253,-0.005,0
290,82500,26.322890313657073,0.09333333333333334,0
291,82800,24.64919119428895,-0.0025,0
292,83100,21.930460857946983,-0.0016666666666666668,0
293,83400,24.107473112147765,0.5625,0
294,83700,27.27768527043251,-0.0075,0
295,84000,25.769894183507336,0.09833333333333333,0
296,84300,25.147946207076224,0.32916666666666666,0
297,84600,24.69962832012145,0.2975,0
298,84900,21.40712429297771,0.09916666666666668,0
299,85200,19.650489801027685,-0.0025,0
300,85500,19.12645867411511,0.3658333333333333,0
301,85800,17.99503793179974,0.0,0
302,86100,18.107595438223992,-0.0016666666666666668,0
