Time,Track Temp,Wind Speed,Rain
1180,96.00008000000001,1.9,-1
1200,95.0,2.6,-1
1220,95.0,2.6,-1
1240,95.0,2.6,-1
1260,95.0,1.3,-1
1280,95.0,1.3,-1
1300,95.0,1.3,-1
1320,96.00008000000001,1.9,-1
1340,96.00008000000001,1.9,-1
1360,96.00008000000001,1.9,-1
1380,96.00008000000001,1.9,-1
1400,96.00008000000001,1.9,-1
1420,96.00008000000001,1.9,-1
1440,96.00008000000001,2.6,-1
1460,96.00008000000001,2.6,-1
1480,96.00008000000001,2.6,-1
1500,95.0,0.6,-1
1520,95.0,0.6,-1
1540,95.0,0.6,-1
1560,96.00008000000001,0.0,-1
1580,96.00008000000001,0.0,-1
1600,96.00008000000001,0.0,-1
1620,98.00005999999999,1.9,-1
1640,98.00005999999999,1.9,-1
1660,98.00005999999999,1.9,-1
1680,98.00005999999999,0.6,-1
1700,98.00005999999999,0.6,-1
1720,98.00005999999999,0.6,-1
1740,98.00005999999999,3.2,-1
1760,98.00005999999999,3.2,-1
1780,98.00005999999999,3.2,-1
1800,98.00005999999999,0.6,-1
1820,98.00005999999999,0.6,-1
1840,98.00005999999999,0.6,-1
1860,96.99998000000001,2.6,-1
1880,96.99998000000001,2.6,-1
1900,96.99998000000001,2.6,-1
1920,96.00008000000001,5.2,-1
1940,96.00008000000001,5.2,-1
1960,96.00008000000001,5.2,-1
1980,93.99991999999999,1.9,-1
2000,93.99991999999999,1.9,-1
2020,93.99991999999999,1.9,-1
2040,95.0,1.9,-1
2060,95.0,1.9,-1
2080,95.0,1.9,-1
2100,96.00008000000001,1.3,-1
2120,96.00008000000001,1.3,-1
2140,96.00008000000001,1.3,-1
2160,96.00008000000001,1.9,-1
2180,96.00008000000001,1.9,-1
2200,96.00008000000001,1.9,-1
2220,96.00008000000001,1.9,-1
2240,96.00008000000001,1.9,-1
2260,96.00008000000001,1.9,-1
2280,96.00008000000001,1.3,-1
2300,96.00008000000001,1.3,-1
2320,96.00008000000001,1.3,-1
2340,96.99998000000001,2.6,-1
2360,96.99998000000001,2.6,-1
2380,96.99998000000001,2.6,-1
2400,96.00008000000001,2.6,-1
2420,96.00008000000001,2.6,-1
2440,96.00008000000001,2.6,-1
2460,96.00008000000001,4.6,-1
2480,96.00008000000001,4.6,-1
2500,96.00008000000001,4.6,-1
2520,96.00008000000001,2.6,-1
2540,96.00008000000001,2.6,-1
2560,96.00008000000001,2.6,-1
2580,96.00008000000001,3.2,-1
2600,96.00008000000001,3.2,-1
2620,96.00008000000001,3.2,-1
2640,96.00008000000001,0.6,-1
2660,96.00008000000001,0.6,-1
2680,96.00008000000001,0.6,-1
2700,96.99998000000001,1.9,-1
2720,96.99998000000001,1.9,-1
2740,96.99998000000001,1.9,-1
2760,98.00005999999999,1.3,-1
2780,98.00005999999999,1.3,-1
2800,98.00005999999999,1.3,-1
2820,98.00005999999999,7.2,-1
2840,98.00005999999999,7.2,-1
2860,98.00005999999999,7.2,-1
2880,96.99998000000001,4.6,-1
2900,96.99998000000001,4.6,-1
2920,96.99998000000001,4.6,-1
2940,96.00008000000001,5.9,-1
2960,96.00008000000001,5.9,-1
2980,96.00008000000001,5.9,-1
3000,96.00008000000001,1.9,-1
3020,96.00008000000001,1.9,-1
3040,96.00008000000001,1.9,-1
3060,96.00008000000001,1.3,-1
3080,96.00008000000001,1.3,-1
3100,96.00008000000001,1.3,-1
3120,96.99998000000001,0.6,-1
3140,96.99998000000001,0.6,-1
3160,96.99998000000001,0.6,-1
3180,96.99998000000001,1.9,-1
3200,96.99998000000001,1.9,-1
3220,96.99998000000001,1.9,-1
3240,96.99998000000001,1.3,-1
3260,96.99998000000001,1.3,-1
3280,96.99998000000001,1.3,-1
3300,96.00008000000001,2.6,-1
3320,96.00008000000001,2.6,-1
3340,96.00008000000001,2.6,-1
3360,96.99998000000001,2.6,-1
3380,96.99998000000001,2.6,-1
3400,96.99998000000001,2.6,-1
3420,96.00008000000001,1.9,-1
3440,96.00008000000001,1.9,-1
3460,96.00008000000001,1.9,-1
3480,96.99998000000001,1.9,-1
3500,96.99998000000001,1.9,-1
3520,96.99998000000001,1.9,-1
3540,96.99998000000001,0.0,-1
3560,96.99998000000001,0.0,-1
3580,96.99998000000001,0.0,-1
3600,98.00005999999999,1.3,-1
3620,98.00005999999999,1.3,-1
3640,98.00005999999999,1.3,-1
3660,98.00005999999999,1.3,-1
3680,98.00005999999999,1.3,-1
3700,98.00005999999999,1.3,-1
3720,98.00005999999999,1.9,-1
3740,98.00005999999999,1.9,-1
3760,98.00005999999999,1.9,-1
3780,96.99998000000001,1.9,-1
3800,96.99998000000001,1.9,-1
3820,96.99998000000001,1.9,-1
3840,93.00001999999999,1.9,-1
3860,93.00001999999999,1.9,-1
3880,93.00001999999999,1.9,-1
3900,89.00005999999999,1.3,-1
3920,89.00005999999999,1.3,-1
3940,89.00005999999999,1.3,-1
3960,84.99991999999999,2.6,-1
3980,84.99991999999999,2.6,-1
4000,84.99991999999999,2.6,-1
4020,82.99994000000001,0.6,-1
4040,82.99994000000001,0.6,-1
4060,82.99994000000001,0.6,-1
4080,80.99996,2.6,-1
4100,80.99996,2.6,-1
4120,80.99996,2.6,-1
4140,80.00005999999999,2.6,-1
4160,80.00005999999999,2.6,-1
4180,80.00005999999999,2.6,-1
4200,78.00008000000001,3.2,-1
4220,78.00008000000001,3.2,-1
4240,78.00008000000001,3.2,-1
4260,77.0,2.6,-1
4280,77.0,2.6,-1
4300,77.0,2.6,-1
4320,75.99991999999999,1.9,-1
4340,75.99991999999999,1.9,-1
4360,75.99991999999999,1.9,-1
4380,75.99991999999999,0.6,-1
4400,75.99991999999999,0.6,-1
4420,75.99991999999999,0.6,-1
4440,75.99991999999999,1.3,-1
4460,75.99991999999999,1.3,-1
4480,75.99991999999999,1.3,-1
4500,75.00001999999999,1.9,-1
4520,75.00001999999999,1.9,-1
4540,75.00001999999999,1.9,-1
4560,75.00001999999999,1.9,-1
4580,75.00001999999999,1.9,-1
4600,75.00001999999999,1.9,-1
4620,75.00001999999999,1.9,-1
4640,75.00001999999999,1.9,-1
4660,75.00001999999999,1.9,-1
4680,75.00001999999999,1.9,-1
4700,75.00001999999999,1.9,-1
4720,75.00001999999999,1.9,-1
4740,75.00001999999999,2.6,-1
4760,75.00001999999999,2.6,-1
4780,75.00001999999999,2.6,-1
4800,73.99994000000001,3.9,-1
4820,73.99994000000001,3.9,-1
4840,73.99994000000001,3.9,-1
4860,73.99994000000001,4.6,-1
4880,73.99994000000001,4.6,-1
4900,73.99994000000001,4.6,-1
4920,73.00004,5.2,-1
4940,73.00004,5.2,-1
4960,73.00004,5.2,-1
4980,73.00004,2.6,-1
5000,73.00004,2.6,-1
5020,73.00004,2.6,-1
5040,73.00004,1.9,-1
5060,73.00004,1.9,-1
5080,73.00004,1.9,-1
5100,73.00004,1.3,-1
5120,73.00004,1.3,-1
5140,73.00004,1.3,-1
5160,73.00004,1.3,-1
5180,73.00004,1.3,-1
5200,73.00004,1.3,-1
5220,73.00004,4.6,-1
5240,73.00004,4.6,-1
5260,73.00004,4.6,-1
5280,73.00004,1.9,-1
5300,73.00004,1.9,-1
5320,73.00004,1.9,-1
5340,73.99994000000001,3.2,-1
5360,73.99994000000001,3.2,-1
5380,73.99994000000001,3.2,-1
5400,73.99994000000001,2.6,-1
5420,73.99994000000001,2.6,-1
5440,73.99994000000001,2.6,-1
5460,75.00001999999999,0.6,-1
5480,75.00001999999999,0.6,-1
5500,75.00001999999999,0.6,-1
5520,75.99991999999999,4.6,-1
5540,75.99991999999999,4.6,-1
5560,75.99991999999999,4.6,-1
5580,77.0,0.6,-1
5600,77.0,0.6,-1
5620,77.0,0.6,-1
5640,78.00008000000001,0.6,-1
5660,78.00008000000001,0.6,-1
5680,78.00008000000001,0.6,-1
5700,77.0,0.0,-1
5720,77.0,0.0,-1
5740,77.0,0.0,-1
5760,75.99991999999999,2.6,-1
5780,75.99991999999999,2.6,-1
5800,75.99991999999999,2.6,-1
5820,75.00001999999999,3.2,-1
5840,75.00001999999999,3.2,-1
5860,75.00001999999999,3.2,-1
5880,73.99994000000001,3.9,-1
5900,73.99994000000001,3.9,-1
5920,73.99994000000001,3.9,-1
5940,73.99994000000001,1.9,-1
5960,73.99994000000001,1.9,-1
5980,73.99994000000001,1.9,-1
6000,73.00004,1.3,-1
6020,73.00004,1.3,-1
6040,73.00004,1.3,-1
6060,73.00004,0.0,-1
6080,73.00004,0.0,-1
6100,73.00004,0.0,-1
6120,73.00004,0.6,-1
6140,73.00004,0.6,-1
6160,73.00004,0.6,-1
6180,73.00004,1.9,-1
6200,73.00004,1.9,-1
6220,73.00004,1.9,-1
6240,73.00004,1.9,-1
6260,73.00004,1.9,-1
6280,73.00004,1.9,-1
6300,71.99996,2.6,-1
6320,71.99996,2.6,-1
6340,71.99996,2.6,-1
6360,71.99996,2.6,-1
6380,71.99996,2.6,-1
6400,71.99996,2.6,-1
6420,71.99996,1.9,-1
6440,71.99996,1.9,-1
6460,71.99996,1.9,-1
6480,71.99996,1.9,-1
6500,71.99996,1.9,-1
6520,71.99996,1.9,-1
6540,71.00005999999999,1.9,-1
6560,71.00005999999999,1.9,-1
6580,71.00005999999999,1.9,-1
6600,71.00005999999999,2.6,-1
6620,71.00005999999999,2.6,-1
6640,71.00005999999999,2.6,-1
6660,71.00005999999999,1.9,-1
6680,71.00005999999999,1.9,-1
6700,71.00005999999999,1.9,-1
6720,71.00005999999999,0.0,-1
6740,71.00005999999999,0.0,-1
6760,71.00005999999999,0.0,-1
6780,71.00005999999999,3.2,-1
6800,71.00005999999999,3.2,-1
6820,71.00005999999999,3.2,-1
6840,71.00005999999999,0.6,-1
6860,71.00005999999999,0.6,-1
6880,71.00005999999999,0.6,-1
6900,71.00005999999999,0.6,-1
6920,71.00005999999999,0.6,-1
6940,71.00005999999999,0.6,-1
6960,71.00005999999999,0.6,-1
6980,71.00005999999999,0.6,-1
7000,71.00005999999999,0.6,-1
7020,71.00005999999999,1.9,-1
7040,71.00005999999999,1.9,-1
7060,71.00005999999999,1.9,-1
7080,71.00005999999999,1.9,-1
7100,71.00005999999999,1.9,-1
7120,71.00005999999999,1.9,-1
7140,71.00005999999999,0.6,-1
7160,71.00005999999999,0.6,-1
7180,71.00005999999999,0.6,-1
7200,71.00005999999999,1.9,-1
7220,71.00005999999999,1.9,-1
7240,71.00005999999999,1.9,-1
7260,71.99996,1.9,-1
7280,71.99996,1.9,-1
7300,71.99996,1.9,-1
7320,71.00005999999999,3.2,-1
7340,71.00005999999999,3.2,-1
7360,71.00005999999999,3.2,-1
7380,71.00005999999999,0.0,-1
7400,71.00005999999999,0.0,-1
7420,71.00005999999999,0.0,-1
7440,71.99996,0.6,-1
7460,71.99996,0.6,-1
7480,71.99996,0.6,-1
7500,71.99996,0.6,-1
7520,71.99996,0.6,-1
7540,71.99996,0.6,-1
7560,71.99996,0.6,-1
7580,71.99996,0.6,-1
7600,71.99996,0.6,-1
7620,71.99996,1.9,-1
7640,71.99996,1.9,-1
7660,71.99996,1.9,-1
7680,71.99996,0.0,-1
7700,71.99996,0.0,-1
7720,71.99996,0.0,-1
7740,71.99996,0.0,-1
7760,71.99996,0.0,-1
7780,71.99996,0.0,-1
7800,71.99996,0.6,-1
7820,71.99996,0.6,-1
7840,71.99996,0.6,-1
7860,71.99996,1.3,-1
7880,71.99996,1.3,-1
7900,71.99996,1.3,-1
7920,71.99996,0.0,-1
7940,71.99996,0.0,-1
7960,71.99996,0.0,-1
7980,71.99996,1.3,-1
8000,71.99996,1.3,-1
8020,71.99996,1.3,-1
8040,71.99996,0.6,-1
8060,71.99996,0.6,-1
8080,71.99996,0.6,-1
8100,71.00005999999999,1.9,-1
8120,71.00005999999999,1.9,-1
8140,71.00005999999999,1.9,-1
8160,71.00005999999999,1.3,-1
8180,71.00005999999999,1.3,-1
8200,71.00005999999999,1.3,-1
8220,71.00005999999999,1.9,-1
8240,71.00005999999999,1.9,-1
8260,71.00005999999999,1.9,-1
8280,71.99996,1.3,-1
8300,71.99996,1.3,-1
8320,71.99996,1.3,-1
8340,71.99996,0.6,-1
8360,71.99996,0.6,-1
8380,71.99996,0.6,-1
8400,71.99996,0.6,-1
8420,71.99996,0.6,-1
8440,71.99996,0.6,-1
8460,71.99996,1.3,-1
8480,71.99996,1.3,-1
8500,71.99996,1.3,-1
8520,71.99996,1.3,-1
8540,71.99996,1.3,-1
8560,71.99996,1.3,-1
8580,71.99996,2.6,-1
8600,71.99996,2.6,-1
8620,71.99996,2.6,-1
8640,71.99996,3.2,-1
8660,71.99996,3.2,-1
8680,71.99996,3.2,-1
8700,71.00005999999999,2.6,-1
8720,71.00005999999999,2.6,-1
8740,71.00005999999999,2.6,-1
8760,71.00005999999999,1.9,-1
8780,71.00005999999999,1.9,-1
8800,71.00005999999999,1.9,-1
8820,71.00005999999999,1.3,-1
8840,71.00005999999999,1.3,-1
8860,71.00005999999999,1.3,-1
8880,71.00005999999999,1.3,-1
8900,71.00005999999999,1.3,-1
8920,71.00005999999999,1.3,-1
8940,71.00005999999999,0.6,-1
8960,71.00005999999999,0.6,-1
8980,71.00005999999999,0.6,-1
9000,71.00005999999999,2.6,-1
9020,71.00005999999999,2.6,-1
9040,71.00005999999999,2.6,-1
9060,71.00005999999999,1.3,-1
9080,71.00005999999999,1.3,-1
9100,71.00005999999999,1.3,-1
9120,71.00005999999999,1.3,-1
9140,71.00005999999999,1.3,-1
9160,71.00005999999999,1.3,-1
9180,69.99998000000001,1.9,-1
9200,69.99998000000001,1.9,-1
9220,69.99998000000001,1.9,-1
9240,69.99998000000001,6.5,-1
9260,69.99998000000001,6.5,-1
9280,69.99998000000001,6.5,-1
9300,69.00008000000001,0.6,-1
9320,69.00008000000001,0.6,-1
9340,69.00008000000001,0.6,-1
9360,69.00008000000001,2.6,-1
9380,69.00008000000001,2.6,-1
9400,69.00008000000001,2.6,-1
9420,69.00008000000001,1.3,-1
9440,69.00008000000001,1.3,-1
9460,69.00008000000001,1.3,-1
9480,69.00008000000001,5.2,-1
9500,69.00008000000001,5.2,-1
9520,69.00008000000001,5.2,-1
9540,69.00008000000001,0.0,-1
9560,69.00008000000001,0.0,-1
9580,69.00008000000001,0.0,-1
9600,69.00008000000001,0.6,-1
9620,69.00008000000001,0.6,-1
9640,69.00008000000001,0.6,-1
9660,69.00008000000001,2.6,-1
9680,69.00008000000001,2.6,-1
9700,69.00008000000001,2.6,-1
9720,69.00008000000001,1.3,-1
9740,69.00008000000001,1.3,-1
9760,69.00008000000001,1.3,-1
9780,69.00008000000001,1.9,-1
9800,69.00008000000001,1.9,-1
9820,69.00008000000001,1.9,-1
9840,69.00008000000001,1.3,-1
9860,69.00008000000001,1.3,-1
9880,69.00008000000001,1.3,-1
9900,69.00008000000001,0.6,-1
9920,69.00008000000001,0.6,-1
9940,69.00008000000001,0.6,-1
9960,69.00008000000001,1.9,-1
9980,69.00008000000001,1.9,-1
10000,69.00008000000001,1.9,-1
10020,69.00008000000001,4.6,-1
10040,69.00008000000001,4.6,-1
10060,69.00008000000001,4.6,-1
10080,69.00008000000001,1.3,-1
10100,69.00008000000001,1.3,-1
10120,69.00008000000001,1.3,-1
10140,69.00008000000001,1.9,-1
10160,69.00008000000001,1.9,-1
10180,69.00008000000001,1.9,-1
10200,69.00008000000001,0.6,-1
10220,69.00008000000001,0.6,-1
10240,69.00008000000001,0.6,-1
10260,69.00008000000001,1.3,-1
10280,69.00008000000001,1.3,-1
10300,69.00008000000001,1.3,-1
10320,69.00008000000001,1.3,-1
10340,69.00008000000001,1.3,-1
10360,69.00008000000001,1.3,-1
10380,69.00008000000001,0.6,-1
10400,69.00008000000001,0.6,-1
10420,69.00008000000001,0.6,-1
10440,69.00008000000001,0.6,-1
10460,69.00008000000001,0.6,-1
10480,69.00008000000001,0.6,-1
10500,69.00008000000001,0.6,-1
10520,69.00008000000001,0.6,-1
10540,69.00008000000001,0.6,-1
10560,69.00008000000001,0.6,-1
10580,69.00008000000001,0.6,-1
10600,69.00008000000001,0.6,-1
10620,69.00008000000001,1.3,-1
10640,69.00008000000001,1.3,-1
10660,69.00008000000001,1.3,-1
10680,69.00008000000001,1.3,-1
10700,69.00008000000001,1.3,-1
10720,69.00008000000001,1.3,-1
10740,69.00008000000001,1.9,-1
10760,69.00008000000001,1.9,-1
10780,69.00008000000001,1.9,-1
10800,69.00008000000001,0.6,-1
10820,69.00008000000001,0.6,-1
10840,69.00008000000001,0.6,-1
10860,69.00008000000001,1.9,-1
10880,69.00008000000001,1.9,-1
10900,69.00008000000001,1.9,-1
10920,69.00008000000001,1.3,-1
10940,69.00008000000001,1.3,-1
10960,69.00008000000001,1.3,-1
10980,68.0,1.3,-1
11000,68.0,1.3,-1
11020,68.0,1.3,-1
11040,68.0,1.9,-1
11060,68.0,1.9,-1
11080,68.0,1.9,-1
11100,68.0,0.6,-1
11120,68.0,0.6,-1
11140,68.0,0.6,-1
11160,68.0,1.9,-1
11180,68.0,1.9,-1
11200,68.0,1.9,-1
11220,69.00008000000001,0.6,-1
11240,69.00008000000001,0.6,-1
11260,69.00008000000001,0.6,-1
11280,69.00008000000001,0.6,-1
11300,69.00008000000001,0.6,-1
11320,69.00008000000001,0.6,-1
11340,69.00008000000001,0.6,-1
11360,69.00008000000001,0.6,-1
11380,69.00008000000001,0.6,-1
11400,69.00008000000001,2.6,-1
11420,69.00008000000001,2.6,-1
11440,69.00008000000001,2.6,-1
11460,68.0,0.6,-1
11480,68.0,0.6,-1
11500,68.0,0.6,-1
11520,68.0,0.0,-1
11540,68.0,0.0,-1
11560,68.0,0.0,-1
11580,68.0,1.9,-1
11600,68.0,1.9,-1
11620,68.0,1.9,-1
11640,68.0,0.6,-1
11660,68.0,0.6,-1
11680,68.0,0.6,-1
11700,68.0,0.6,-1
11720,68.0,0.6,-1
11740,68.0,0.6,-1
11760,68.0,3.2,-1
11780,68.0,3.2,-1
11800,68.0,3.2,-1
11820,68.0,1.3,-1
11840,68.0,1.3,-1
11860,68.0,1.3,-1
11880,68.0,1.3,-1
11900,68.0,1.3,-1
11920,68.0,1.3,-1
11940,68.0,2.6,-1
11960,68.0,2.6,-1
11980,68.0,2.6,-1
12000,68.0,2.6,-1
12020,68.0,2.6,-1
12040,68.0,2.6,-1
12060,68.0,1.3,-1
12080,68.0,1.3,-1
12100,68.0,1.3,-1
12120,68.0,1.3,-1
12140,68.0,1.3,-1
12160,68.0,1.3,-1
12180,68.0,1.9,-1
12200,68.0,1.9,-1
12220,68.0,1.9,-1
12240,68.0,1.9,-1
12260,68.0,1.9,-1
12280,68.0,1.9,-1
12300,68.0,1.3,-1
12320,68.0,1.3,-1
12340,68.0,1.3,-1
12360,68.0,1.9,-1
12380,68.0,1.9,-1
12400,68.0,1.9,-1
12420,68.0,0.0,-1
12440,68.0,0.0,-1
12460,68.0,0.0,-1
12480,66.99991999999999,1.3,-1
12500,66.99991999999999,1.3,-1
12520,66.99991999999999,1.3,-1
12540,66.99991999999999,3.2,-1
12560,66.99991999999999,3.2,-1
12580,66.99991999999999,3.2,-1
12600,66.99991999999999,1.9,-1
12620,66.99991999999999,1.9,-1
12640,66.99991999999999,1.9,-1
12660,66.99991999999999,2.6,-1
12680,66.99991999999999,2.6,-1
12700,66.99991999999999,2.6,-1
12720,66.99991999999999,1.3,-1
12740,66.99991999999999,1.3,-1
12760,66.99991999999999,1.3,-1
12780,66.99991999999999,1.9,-1
12800,66.99991999999999,1.9,-1
12820,66.99991999999999,1.9,-1
12840,66.00001999999999,0.6,-1
12860,66.00001999999999,0.6,-1
12880,66.00001999999999,0.6,-1
12920,66.00001999999999,1.9,-1
12940,66.00001999999999,1.9,-1
12960,66.00001999999999,1.9,-1
12980,66.00001999999999,0.0,-1
13000,66.00001999999999,0.0,-1
13020,66.00001999999999,0.0,-1
13040,66.00001999999999,0.6,-1
13060,66.00001999999999,0.6,-1
13080,66.00001999999999,0.6,-1
13100,66.00001999999999,1.3,-1
13120,66.00001999999999,1.3,-1
13140,66.00001999999999,1.3,-1
13160,66.00001999999999,1.9,-1
13180,66.00001999999999,1.9,-1
13200,66.00001999999999,1.9,-1
13220,66.00001999999999,1.3,-1
13240,66.00001999999999,1.3,-1
13260,66.00001999999999,1.3,-1
13280,66.00001999999999,2.6,-1
13300,66.00001999999999,2.6,-1
13320,66.00001999999999,2.6,-1
13340,66.00001999999999,1.3,-1
13360,66.00001999999999,1.3,-1
13380,66.00001999999999,1.3,-1
13400,66.00001999999999,1.3,-1
13420,66.00001999999999,1.3,-1
13440,66.00001999999999,1.3,-1
13460,66.00001999999999,1.3,-1
13480,66.00001999999999,1.3,-1
13500,66.00001999999999,1.3,-1
13520,66.00001999999999,1.9,-1
13540,66.00001999999999,1.9,-1
13560,66.00001999999999,1.9,-1
13580,66.00001999999999,1.3,-1
13600,66.00001999999999,1.3,-1
13620,66.00001999999999,1.3,-1
13640,66.00001999999999,1.9,-1
13660,66.00001999999999,1.9,-1
13680,66.00001999999999,1.9,-1
13700,66.00001999999999,0.0,-1
13720,66.00001999999999,0.0,-1
13740,66.00001999999999,0.0,-1
13760,66.00001999999999,0.6,-1
13780,66.00001999999999,0.6,-1
13800,66.00001999999999,0.6,-1
13820,66.00001999999999,0.6,-1
13840,66.00001999999999,0.6,-1
13860,66.00001999999999,0.6,-1
13880,66.00001999999999,1.3,-1
13900,66.00001999999999,1.3,-1
13920,66.00001999999999,1.3,-1
13940,66.00001999999999,0.6,-1
13960,66.00001999999999,0.6,-1
13980,66.00001999999999,0.6,-1
14000,66.00001999999999,0.0,-1
14020,66.00001999999999,0.0,-1
14040,66.00001999999999,0.0,-1
14060,66.00001999999999,1.3,-1
14080,66.00001999999999,1.3,-1
14100,66.00001999999999,1.3,-1
14120,66.00001999999999,1.9,-1
14140,66.00001999999999,1.9,-1
14160,66.00001999999999,1.9,-1
14180,66.00001999999999,2.6,-1
14200,66.00001999999999,2.6,-1
14220,66.00001999999999,2.6,-1
14240,66.00001999999999,1.3,-1
14260,66.00001999999999,1.3,-1
14280,66.00001999999999,1.3,-1
14300,66.00001999999999,0.6,-1
14320,66.00001999999999,0.6,-1
14340,66.00001999999999,0.6,-1
14360,66.00001999999999,1.9,-1
14380,66.00001999999999,1.9,-1
14400,66.00001999999999,1.9,-1
14420,66.00001999999999,0.6,-1
14440,66.00001999999999,0.6,-1
14460,66.00001999999999,0.6,-1
14480,66.00001999999999,1.3,-1
14500,66.00001999999999,1.3,-1
14520,66.00001999999999,1.3,-1
14540,66.00001999999999,0.0,-1
14560,66.00001999999999,0.0,-1
14580,66.00001999999999,0.0,-1
14600,66.00001999999999,0.6,-1
14620,66.00001999999999,0.6,-1
14640,66.00001999999999,0.6,-1
14660,66.00001999999999,0.6,-1
14680,66.00001999999999,0.6,-1
14700,66.00001999999999,0.6,-1
14720,66.00001999999999,1.3,-1
14740,66.00001999999999,1.3,-1
14760,66.00001999999999,1.3,-1
14780,64.99994000000001,0.6,-1
14800,64.99994000000001,0.6,-1
14820,64.99994000000001,0.6,-1
14840,64.99994000000001,1.3,-1
14860,64.99994000000001,1.3,-1
14880,64.99994000000001,1.3,-1
14900,64.99994000000001,1.9,-1
14920,64.99994000000001,1.9,-1
14940,64.99994000000001,1.9,-1
14960,64.99994000000001,1.3,-1
14980,64.99994000000001,1.3,-1
15000,64.99994000000001,1.3,-1
15020,64.99994000000001,0.6,-1
15040,64.99994000000001,0.6,-1
15060,64.99994000000001,0.6,-1
15080,64.99994000000001,0.6,-1
15100,64.99994000000001,0.6,-1
15120,64.99994000000001,0.6,-1
15140,64.99994000000001,0.0,-1
15160,64.99994000000001,0.0,-1
15180,64.99994000000001,0.0,-1
15200,64.99994000000001,0.0,-1
15220,64.99994000000001,0.0,-1
15240,64.99994000000001,0.0,-1
15260,64.99994000000001,0.6,-1
15280,64.99994000000001,0.6,-1
15300,64.99994000000001,0.6,-1
15320,64.99994000000001,1.9,-1
15340,64.99994000000001,1.9,-1
15360,64.99994000000001,1.9,-1
15380,64.99994000000001,0.6,-1
15400,64.99994000000001,0.6,-1
15420,64.99994000000001,0.6,-1
15440,64.99994000000001,1.9,-1
15460,64.99994000000001,1.9,-1
15480,64.99994000000001,1.9,-1
15500,64.99994000000001,0.6,-1
15520,64.99994000000001,0.6,-1
15540,64.99994000000001,0.6,-1
15560,64.99994000000001,1.3,-1
15580,64.99994000000001,1.3,-1
15600,64.99994000000001,1.3,-1
15620,64.99994000000001,1.9,-1
15640,64.99994000000001,1.9,-1
15660,64.99994000000001,1.9,-1
15680,64.99994000000001,0.6,-1
15700,64.99994000000001,0.6,-1
15720,64.99994000000001,0.6,-1
15740,64.99994000000001,0.0,-1
15760,64.99994000000001,0.0,-1
15780,64.99994000000001,0.0,-1
15800,64.99994000000001,0.6,-1
15820,64.99994000000001,0.6,-1
15840,64.99994000000001,0.6,-1
15860,64.99994000000001,0.0,-1
15880,64.99994000000001,0.0,-1
15900,64.99994000000001,0.0,-1
15920,64.99994000000001,0.0,-1
15940,64.99994000000001,0.0,-1
15960,64.99994000000001,0.0,-1
15980,64.99994000000001,0.0,-1
16000,64.99994000000001,0.0,-1
16020,64.99994000000001,0.0,-1
16040,64.99994000000001,0.0,-1
16060,64.99994000000001,0.0,-1
16080,64.99994000000001,0.0,-1
16100,64.99994000000001,1.9,-1
16120,64.99994000000001,1.9,-1
16140,64.99994000000001,1.9,-1
16160,64.00004,0.6,-1
16180,64.00004,0.6,-1
16200,64.00004,0.6,-1
16220,64.00004,0.0,-1
16240,64.00004,0.0,-1
16260,64.00004,0.0,-1
16280,64.00004,0.0,-1
16300,64.00004,0.0,-1
16320,64.00004,0.0,-1
16340,64.00004,0.6,-1
16360,64.00004,0.6,-1
16380,64.00004,0.6,-1
