Time,Max Concentration,Last Pit,Air Temp,Track Temp,Humidity,Pressure,Wind Speed,Yellow
23340.0,5.602240896358542,73.19165,54.80006,55.99994,55,30.167064257,3.2,0
23360.0,8.333333333333334,73.52498333333331,54.80006,55.99994,54,30.167064257,0.6,0
23380.0,7.422930001770084,73.85831666666667,54.80006,55.99994,54,30.167064257,0.6,0
23400.0,5.952380952380952,74.19165,54.80006,55.99994,54,30.167064257,0.6,0
23420.0,6.048387096774192,74.52498333333331,54.80006,55.99994,54,30.168245460999998,8.5,0
23440.0,7.002801120448179,74.85831666666667,54.80006,55.99994,54,30.168245460999998,8.5,0
23460.0,5.4559625876851126,75.19165,54.80006,55.99994,54,30.168245460999998,8.5,0
23480.0,6.280940770728532,75.52498333333331,54.80006,55.99994,54,30.169131364000002,8.5,0
23500.0,5.653965974432767,75.85831666666667,54.80006,55.99994,54,30.169131364000002,8.5,0
23520.0,5.1020408163265305,76.19165,54.80006,55.99994,54,30.169131364000002,8.5,0
23540.0,5.602240896358542,76.52498333333331,54.80006,55.99994,54,30.168245460999998,3.9,0
23560.0,6.863417982155113,76.85831666666667,54.80006,55.99994,54,30.168245460999998,3.9,0
23580.0,5.138951539686982,77.19165,54.80006,55.99994,54,30.168245460999998,3.9,0
23600.0,5.7099461552077555,77.52498333333331,54.80006,55.99994,54,30.16499715,4.6,0
23620.0,6.802721088435375,77.85831666666667,54.80006,55.99994,54,30.16499715,4.6,0
23640.0,8.333333333333334,78.19165,54.80006,55.99994,54,30.16499715,4.6,0
23660.0,8.333333333333334,78.52498333333331,54.89996,55.99994,54,30.167064257,4.6,0
23680.0,4.797441364605544,78.85831666666667,54.89996,55.99994,54,30.167064257,4.6,0
23700.0,7.422930001770084,79.19165,54.89996,55.99994,54,30.167064257,4.6,0
23720.0,6.802721088435375,79.52498333333331,54.89996,55.99994,53,30.16499715,2.6,0
23740.0,8.333333333333334,79.85831666666667,54.89996,55.99994,53,30.16499715,2.6,0
23760.0,4.905395935529082,80.19165,54.89996,55.99994,53,30.16499715,2.6,0
23780.0,4.5104473236133185,80.52498333333331,55.00004000000001,55.99994,53,30.164111246999997,5.9,0
23800.0,6.3965884861407245,80.85831666666667,55.00004000000001,55.99994,53,30.164111246999997,5.9,0
23820.0,5.088569376989488,81.19165,55.00004000000001,55.99994,53,30.164111246999997,5.9,0
23840.0,5.376344086021506,81.52498333333331,55.00004000000001,55.99994,53,30.16499715,4.6,0
23860.0,6.779661016949151,81.85831666666667,55.00004000000001,55.99994,53,30.16499715,4.6,0
23880.0,8.333333333333334,82.19165,55.00004000000001,55.99994,53,30.16499715,4.6,0
23900.0,16.666666666666668,82.52498333333331,55.00004000000001,55.99994,54,30.16204414,5.2,0
23920.0,4.5679569241662055,82.85831666666667,55.00004000000001,55.99994,54,30.16204414,5.2,0
23940.0,6.802721088435375,83.19165,55.00004000000001,55.99994,54,30.16204414,5.2,0
23960.0,4.704301075268816,83.52498333333331,55.09994,55.99994,54,30.161158237,4.6,0
23980.0,6.302521008403361,83.85831666666667,55.09994,55.99994,54,30.161158237,4.6,0
24000.0,8.333333333333334,84.19165,55.09994,55.99994,54,30.161158237,4.6,0
24020.0,4.201680672268908,84.52498333333331,55.09994,55.99994,54,30.161158237,3.9,0
24040.0,8.333333333333334,84.85831666666667,55.09994,55.99994,54,30.161158237,3.9,0
24060.0,4.204625087596356,85.19165,55.09994,55.99994,54,30.161158237,3.9,0
24080.0,4.797441364605544,85.52498333333331,55.09994,55.99994,54,30.163225344,5.9,0
24100.0,4.5679569241662055,85.85831666666667,55.09994,55.99994,54,30.163225344,5.9,0
